  
       XFOIL         Version 6.99
  
 Calculated polar for: NN14704                                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1192   0.01525   0.00786  -0.1160   0.6004   0.1210
  -1.750   0.1374   0.01535   0.00785  -0.1140   0.5875   0.1232
  -1.500   0.1547   0.01535   0.00781  -0.1118   0.5754   0.1256
  -1.250   0.1743   0.01541   0.00783  -0.1101   0.5655   0.1282
  -1.000   0.1947   0.01547   0.00782  -0.1085   0.5561   0.1310
  -0.750   0.2139   0.01552   0.00780  -0.1067   0.5464   0.1338
  -0.500   0.2351   0.01555   0.00784  -0.1053   0.5392   0.1367
  -0.250   0.2555   0.01564   0.00786  -0.1037   0.5309   0.1398
   0.000   0.2758   0.01569   0.00787  -0.1022   0.5233   0.1431
   0.250   0.2978   0.01574   0.00793  -0.1009   0.5172   0.1465
   0.500   0.3199   0.01582   0.00796  -0.0997   0.5109   0.1501
   0.750   0.3411   0.01587   0.00800  -0.0983   0.5045   0.1540
   1.000   0.3634   0.01599   0.00806  -0.0972   0.4974   0.1580
   1.250   0.3864   0.01604   0.00812  -0.0961   0.4929   0.1623
   1.500   0.4087   0.01609   0.00820  -0.0950   0.4870   0.1667
   1.750   0.4313   0.01622   0.00828  -0.0939   0.4816   0.1715
   2.000   0.4550   0.01633   0.00834  -0.0931   0.4754   0.1766
   2.250   0.4783   0.01641   0.00847  -0.0922   0.4712   0.1820
   2.500   0.5014   0.01652   0.00857  -0.0913   0.4663   0.1873
   2.750   0.5245   0.01663   0.00870  -0.0904   0.4612   0.1933
   3.000   0.5474   0.01681   0.00882  -0.0895   0.4564   0.1993
   3.250   0.5734   0.01692   0.00895  -0.0892   0.4514   0.2063
   3.500   0.5969   0.01706   0.00912  -0.0884   0.4478   0.2135
   3.750   0.6212   0.01719   0.00929  -0.0878   0.4431   0.2210
   4.000   0.6455   0.01736   0.00946  -0.0872   0.4388   0.2288
   4.250   0.6702   0.01755   0.00962  -0.0868   0.4342   0.2371
   4.500   0.6972   0.01772   0.00980  -0.0867   0.4299   0.2468
   4.750   0.7219   0.01789   0.01002  -0.0863   0.4264   0.2558
   5.000   0.7479   0.01806   0.01025  -0.0861   0.4226   0.2670
   5.250   0.7728   0.01828   0.01048  -0.0858   0.4183   0.2775
   5.500   0.7984   0.01852   0.01073  -0.0857   0.4142   0.2895
   5.750   0.8270   0.01874   0.01094  -0.0860   0.4096   0.3024
   6.000   0.8526   0.01897   0.01124  -0.0859   0.4069   0.3157
