NN16603
1.00000000  0.00000000
0.75000000  0.06610298
0.50000000  0.18898897
0.25000000  0.15146257
0.00000000  0.10127017
0.00000000  0.00000000
0.00000000  0.00000000
0.00000000  -0.10187477
0.25000000  -0.04299602
0.50000000  0.05152954
0.75000000  0.00362175
1.00000000  0.00000000
