  
       XFOIL         Version 6.99
  
 Calculated polar for: WASP (smoothed)                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1297   0.00788   0.00204  -0.0732   0.8624   0.1855
  -1.750   0.1552   0.00761   0.00192  -0.0726   0.8450   0.2489
  -1.500   0.1797   0.00735   0.00183  -0.0718   0.8264   0.3219
  -1.250   0.2035   0.00709   0.00176  -0.0708   0.8079   0.4123
  -1.000   0.2263   0.00684   0.00173  -0.0696   0.7896   0.5087
  -0.750   0.2478   0.00660   0.00171  -0.0680   0.7702   0.6052
  -0.500   0.2664   0.00625   0.00170  -0.0657   0.7512   0.7307
   0.000   0.4024   0.00598   0.00168  -0.0834   0.7056   1.0000
   0.250   0.4271   0.00609   0.00167  -0.0825   0.6831   1.0000
   0.500   0.4516   0.00622   0.00166  -0.0816   0.6612   1.0000
   0.750   0.4762   0.00636   0.00166  -0.0808   0.6390   1.0000
   1.000   0.5007   0.00650   0.00168  -0.0799   0.6170   1.0000
   1.250   0.5251   0.00666   0.00171  -0.0790   0.5947   1.0000
   1.500   0.5498   0.00682   0.00175  -0.0782   0.5733   1.0000
   1.750   0.5742   0.00699   0.00180  -0.0774   0.5528   1.0000
   2.000   0.5990   0.00715   0.00186  -0.0766   0.5335   1.0000
   2.250   0.6238   0.00731   0.00194  -0.0759   0.5149   1.0000
   2.500   0.6486   0.00749   0.00203  -0.0751   0.4975   1.0000
   3.000   0.6983   0.00784   0.00223  -0.0737   0.4649   1.0000
   3.250   0.7233   0.00801   0.00234  -0.0730   0.4491   1.0000
   3.500   0.7483   0.00819   0.00246  -0.0724   0.4343   1.0000
   3.750   0.7732   0.00838   0.00259  -0.0717   0.4194   1.0000
   4.000   0.7981   0.00857   0.00274  -0.0710   0.4047   1.0000
   4.250   0.8230   0.00876   0.00289  -0.0704   0.3908   1.0000
   4.500   0.8479   0.00896   0.00305  -0.0697   0.3768   1.0000
   4.750   0.8726   0.00917   0.00323  -0.0690   0.3623   1.0000
   5.000   0.8972   0.00939   0.00342  -0.0684   0.3482   1.0000
   5.250   0.9218   0.00962   0.00361  -0.0677   0.3344   1.0000
   5.500   0.9462   0.00986   0.00382  -0.0670   0.3200   1.0000
   5.750   0.9705   0.01011   0.00405  -0.0663   0.3054   1.0000
   6.000   0.9946   0.01038   0.00429  -0.0655   0.2915   1.0000
