  
       XFOIL         Version 6.99
  
 Calculated polar for: GIII BL145 AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0882   0.00791   0.00197  -0.0231   0.8876   0.2167
  -1.750  -0.0762   0.00607   0.00171  -0.0207   0.8778   0.6730
  -1.500  -0.0532   0.00587   0.00172  -0.0194   0.8688   0.7578
  -1.250  -0.0286   0.00580   0.00172  -0.0184   0.8604   0.8000
  -1.000  -0.0035   0.00577   0.00169  -0.0176   0.8527   0.8280
  -0.750   0.0217   0.00574   0.00169  -0.0167   0.8430   0.8517
  -0.500   0.0469   0.00573   0.00168  -0.0159   0.8326   0.8698
  -0.250   0.0718   0.00574   0.00167  -0.0150   0.8227   0.8892
   0.000   0.0968   0.00577   0.00168  -0.0140   0.8137   0.9066
   0.250   0.1221   0.00579   0.00171  -0.0132   0.8040   0.9229
   0.500   0.1471   0.00585   0.00176  -0.0122   0.7947   0.9412
   0.750   0.1751   0.00592   0.00179  -0.0119   0.7861   0.9543
   1.000   0.2068   0.00595   0.00182  -0.0127   0.7770   0.9614
   1.250   0.2380   0.00599   0.00184  -0.0135   0.7682   0.9685
   1.500   0.2725   0.00604   0.00186  -0.0150   0.7597   0.9733
   1.750   0.3064   0.00608   0.00190  -0.0164   0.7501   0.9789
   2.000   0.3434   0.00611   0.00193  -0.0185   0.7402   0.9823
   2.250   0.3785   0.00615   0.00199  -0.0202   0.7298   0.9873
   2.500   0.4151   0.00617   0.00196  -0.0221   0.7062   0.9907
   2.750   0.4500   0.00624   0.00192  -0.0238   0.6697   0.9953
   3.000   0.4867   0.00632   0.00197  -0.0259   0.6397   0.9988
   3.250   0.5145   0.00644   0.00202  -0.0261   0.6072   1.0000
   3.500   0.5366   0.00674   0.00208  -0.0252   0.5351   1.0000
   3.750   0.5548   0.00758   0.00229  -0.0238   0.3936   1.0000
   4.000   0.5748   0.00824   0.00258  -0.0228   0.3041   1.0000
   4.250   0.5933   0.00909   0.00296  -0.0215   0.1896   1.0000
   4.500   0.6100   0.01019   0.00349  -0.0200   0.0748   1.0000
   4.750   0.6305   0.01084   0.00401  -0.0188   0.0451   1.0000
   5.000   0.6518   0.01142   0.00458  -0.0177   0.0347   1.0000
   5.250   0.6740   0.01189   0.00510  -0.0167   0.0303   1.0000
   5.500   0.6923   0.01297   0.00625  -0.0150   0.0257   1.0000
   5.750   0.7161   0.01332   0.00667  -0.0143   0.0240   1.0000
   6.000   0.7382   0.01397   0.00740  -0.0133   0.0217   1.0000
