  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 6K AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0998   0.01079   0.00443  -0.0824   0.9216   0.0335
  -1.750   0.1329   0.01037   0.00408  -0.0837   0.9209   0.0657
  -1.500   0.1669   0.00999   0.00377  -0.0853   0.9203   0.0985
  -0.500   0.3927   0.00786   0.00407  -0.1134   0.9258   1.0000
  -0.250   0.4269   0.00778   0.00395  -0.1150   0.9243   1.0000
   0.000   0.4630   0.00770   0.00384  -0.1171   0.9231   1.0000
   0.250   0.4997   0.00760   0.00372  -0.1193   0.9219   1.0000
   0.500   0.5399   0.00743   0.00355  -0.1223   0.9207   1.0000
   0.750   0.5653   0.00731   0.00343  -0.1217   0.9142   1.0000
   1.000   0.6060   0.00702   0.00316  -0.1245   0.9095   1.0000
   1.250   0.6494   0.00681   0.00297  -0.1281   0.9064   1.0000
   1.500   0.6676   0.00682   0.00302  -0.1259   0.8982   1.0000
   1.750   0.7018   0.00661   0.00283  -0.1272   0.8878   1.0000
   2.000   0.7311   0.00648   0.00272  -0.1273   0.8758   1.0000
   2.250   0.7541   0.00642   0.00269  -0.1261   0.8620   1.0000
   2.500   0.7752   0.00634   0.00259  -0.1242   0.8380   1.0000
   2.750   0.7876   0.00637   0.00245  -0.1202   0.7836   1.0000
   3.000   0.7972   0.00669   0.00248  -0.1158   0.7103   1.0000
   3.250   0.7862   0.00752   0.00268  -0.1070   0.5742   1.0000
   3.500   0.7710   0.00880   0.00318  -0.0978   0.4152   1.0000
   3.750   0.7604   0.01039   0.00378  -0.0901   0.2056   1.0000
   4.000   0.7578   0.01196   0.00447  -0.0842   0.0304   1.0000
   4.250   0.7727   0.01259   0.00513  -0.0813   0.0180   1.0000
   4.500   0.7862   0.01330   0.00592  -0.0782   0.0146   1.0000
   4.750   0.8009   0.01391   0.00660  -0.0754   0.0131   1.0000
   5.000   0.8126   0.01479   0.00750  -0.0721   0.0118   1.0000
   5.250   0.8269   0.01569   0.00848  -0.0693   0.0106   1.0000
   5.500   0.8451   0.01673   0.00961  -0.0673   0.0097   1.0000
   5.750   0.8753   0.01871   0.01175  -0.0676   0.0100   1.0000
   6.000   0.9519   0.02638   0.02023  -0.0733   0.0243   1.0000
