  
       XFOIL         Version 6.99
  
 Calculated polar for: DF 101 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0447   0.00764   0.00218  -0.0561   0.8396   0.3785
  -1.750   0.0707   0.00746   0.00208  -0.0556   0.8294   0.4099
  -1.500   0.0964   0.00726   0.00198  -0.0550   0.8188   0.4525
  -1.250   0.1215   0.00704   0.00190  -0.0544   0.8071   0.5082
  -1.000   0.1460   0.00681   0.00184  -0.0535   0.7942   0.5752
  -0.750   0.1699   0.00658   0.00180  -0.0525   0.7804   0.6448
  -0.500   0.1930   0.00635   0.00176  -0.0513   0.7658   0.7184
  -0.250   0.2154   0.00611   0.00177  -0.0497   0.7513   0.8030
   0.000   0.2415   0.00601   0.00186  -0.0487   0.7376   0.8867
   0.250   0.2734   0.00608   0.00191  -0.0491   0.7234   0.9301
   0.500   0.3096   0.00618   0.00195  -0.0506   0.7091   0.9522
   0.750   0.3472   0.00629   0.00198  -0.0524   0.6943   0.9668
   1.000   0.3886   0.00640   0.00201  -0.0552   0.6784   0.9761
   1.250   0.4287   0.00652   0.00205  -0.0577   0.6627   0.9845
   1.500   0.4722   0.00661   0.00205  -0.0611   0.6457   0.9905
   1.750   0.5139   0.00671   0.00207  -0.0640   0.6290   0.9965
   2.000   0.5502   0.00680   0.00208  -0.0659   0.6119   1.0000
   2.250   0.5732   0.00689   0.00211  -0.0649   0.5951   1.0000
   2.500   0.5961   0.00699   0.00215  -0.0639   0.5779   1.0000
   2.750   0.6188   0.00712   0.00221  -0.0629   0.5599   1.0000
   3.000   0.6414   0.00726   0.00228  -0.0618   0.5409   1.0000
   3.250   0.6638   0.00741   0.00236  -0.0607   0.5204   1.0000
   3.500   0.6859   0.00759   0.00246  -0.0595   0.4977   1.0000
   3.750   0.7077   0.00779   0.00257  -0.0583   0.4737   1.0000
   4.000   0.7292   0.00803   0.00271  -0.0571   0.4472   1.0000
   4.250   0.7503   0.00830   0.00286  -0.0558   0.4169   1.0000
   4.500   0.7712   0.00860   0.00304  -0.0545   0.3870   1.0000
   4.750   0.7917   0.00893   0.00324  -0.0531   0.3564   1.0000
   5.000   0.8125   0.00928   0.00347  -0.0518   0.3291   1.0000
   5.250   0.8334   0.00962   0.00370  -0.0505   0.3051   1.0000
   5.500   0.8543   0.00997   0.00396  -0.0493   0.2838   1.0000
   5.750   0.8757   0.01029   0.00422  -0.0481   0.2661   1.0000
   6.000   0.8974   0.01061   0.00448  -0.0470   0.2500   1.0000
