  
       XFOIL         Version 6.99
  
 Calculated polar for: FX S 02-196 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2637   0.01177   0.00358  -0.0984   0.5278   0.0632
  -1.750   0.2922   0.01173   0.00352  -0.0987   0.5228   0.0650
  -1.500   0.3203   0.01172   0.00345  -0.0989   0.5174   0.0665
  -1.250   0.3491   0.01165   0.00338  -0.0993   0.5110   0.0684
  -1.000   0.3775   0.01161   0.00332  -0.0996   0.5039   0.0706
  -0.750   0.4054   0.01161   0.00327  -0.0999   0.4980   0.0734
  -0.500   0.4342   0.01151   0.00323  -0.1003   0.4925   0.0950
  -0.250   0.4623   0.01151   0.00320  -0.1006   0.4853   0.1040
   0.000   0.4901   0.01143   0.00316  -0.1010   0.4782   0.1381
   0.250   0.5189   0.01138   0.00314  -0.1014   0.4724   0.1537
   0.500   0.5474   0.01126   0.00311  -0.1019   0.4659   0.1981
   0.750   0.5757   0.01106   0.00306  -0.1025   0.4586   0.2655
   1.000   0.6050   0.01055   0.00298  -0.1037   0.4429   0.4214
   1.250   0.6283   0.01084   0.00313  -0.1033   0.4024   0.4517
   1.500   0.6405   0.01190   0.00379  -0.1012   0.3040   0.4668
   1.750   0.6599   0.01249   0.00423  -0.1002   0.2704   0.4837
   2.000   0.6787   0.01310   0.00466  -0.0990   0.2293   0.4966
   2.250   0.7017   0.01340   0.00495  -0.0985   0.2119   0.5093
   2.500   0.7202   0.01392   0.00536  -0.0973   0.1784   0.5186
   2.750   0.7427   0.01420   0.00562  -0.0967   0.1683   0.5245
   3.000   0.7656   0.01446   0.00587  -0.0962   0.1609   0.5298
   3.250   0.7843   0.01486   0.00622  -0.0950   0.1368   0.5356
   3.500   0.8036   0.01522   0.00655  -0.0938   0.1295   0.5436
   3.750   0.8225   0.01549   0.00682  -0.0926   0.1265   0.5506
   4.000   0.8386   0.01579   0.00716  -0.0908   0.1229   0.5566
   4.250   0.8571   0.01607   0.00746  -0.0896   0.1207   0.5635
   4.500   0.8759   0.01638   0.00778  -0.0884   0.1179   0.5689
   4.750   0.8885   0.01690   0.00832  -0.0864   0.0968   0.5751
   5.000   0.9024   0.01743   0.00886  -0.0847   0.0943   0.5817
   5.250   0.9156   0.01803   0.00944  -0.0830   0.0913   0.5880
   5.500   0.9309   0.01856   0.01002  -0.0817   0.0898   0.5929
   5.750   0.9462   0.01913   0.01064  -0.0805   0.0887   0.5988
   6.000   0.9611   0.01976   0.01129  -0.0793   0.0875   0.6037
