  
       XFOIL         Version 6.99
  
 Calculated polar for: NASA/LANGLEY 64-012 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2265   0.00724   0.00221   0.0005   0.7724   0.6519
  -1.750  -0.1986   0.00722   0.00218   0.0006   0.7643   0.6613
  -1.500  -0.1703   0.00722   0.00211   0.0005   0.7563   0.6690
  -1.250  -0.1420   0.00718   0.00208   0.0005   0.7485   0.6764
  -1.000  -0.1137   0.00718   0.00203   0.0004   0.7411   0.6841
  -0.750  -0.0853   0.00715   0.00202   0.0003   0.7333   0.6908
  -0.500  -0.0569   0.00716   0.00197   0.0002   0.7263   0.6978
  -0.250  -0.0285   0.00713   0.00197   0.0001   0.7184   0.7042
   0.000  -0.0000   0.00716   0.00195   0.0000   0.7116   0.7117
   0.250   0.0284   0.00713   0.00197  -0.0001   0.7042   0.7184
   0.500   0.0568   0.00716   0.00197  -0.0002   0.6978   0.7263
   0.750   0.0853   0.00715   0.00202  -0.0003   0.6908   0.7333
   1.000   0.1137   0.00718   0.00203  -0.0004   0.6841   0.7412
   1.250   0.1420   0.00718   0.00208  -0.0005   0.6764   0.7485
   1.500   0.1702   0.00722   0.00211  -0.0005   0.6690   0.7564
   1.750   0.1985   0.00722   0.00218  -0.0006   0.6612   0.7643
   2.000   0.2265   0.00724   0.00221  -0.0005   0.6520   0.7724
   2.250   0.2540   0.00722   0.00219  -0.0003   0.6319   0.7811
   2.500   0.2811   0.00723   0.00218  -0.0001   0.6104   0.7888
   2.750   0.3089   0.00727   0.00222  -0.0000   0.5923   0.7976
   3.000   0.3365   0.00730   0.00230   0.0001   0.5788   0.8054
   3.250   0.3641   0.00735   0.00238   0.0002   0.5614   0.8140
   3.500   0.3912   0.00744   0.00246   0.0004   0.5389   0.8229
   3.750   0.4179   0.00755   0.00255   0.0007   0.5079   0.8315
   4.000   0.4432   0.00785   0.00267   0.0010   0.4434   0.8410
   4.250   0.4613   0.00912   0.00316   0.0020   0.2513   0.8504
   4.500   0.4803   0.01035   0.00374   0.0029   0.1079   0.8600
   4.750   0.5028   0.01105   0.00421   0.0035   0.0598   0.8703
   5.000   0.5265   0.01150   0.00465   0.0042   0.0480   0.8808
   5.250   0.5506   0.01178   0.00501   0.0049   0.0432   0.8912
   5.500   0.5722   0.01237   0.00563   0.0059   0.0381   0.9027
   5.750   0.5953   0.01268   0.00603   0.0069   0.0357   0.9150
   6.000   0.6169   0.01308   0.00649   0.0080   0.0332   0.9287
