  
       XFOIL         Version 6.99
  
 Calculated polar for: I.S.A. 571                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2709   0.00880   0.00287  -0.0889   0.9346   0.0628
  -1.750   0.3020   0.00847   0.00250  -0.0893   0.9212   0.0636
  -1.500   0.3333   0.00811   0.00211  -0.0898   0.9050   0.0660
  -1.250   0.3634   0.00789   0.00186  -0.0900   0.8815   0.0706
  -0.750   0.4193   0.00781   0.00156  -0.0893   0.7974   0.0908
  -0.500   0.4439   0.00800   0.00149  -0.0883   0.7402   0.1090
  -0.250   0.4683   0.00820   0.00147  -0.0874   0.6892   0.1246
   0.000   0.4933   0.00835   0.00149  -0.0868   0.6483   0.1445
   0.250   0.5181   0.00799   0.00158  -0.0866   0.6087   0.3915
   0.500   0.5374   0.00677   0.00171  -0.0847   0.5640   1.0000
   0.750   0.5620   0.00711   0.00175  -0.0840   0.5089   1.0000
   1.000   0.5869   0.00745   0.00183  -0.0835   0.4635   1.0000
   1.250   0.6127   0.00773   0.00192  -0.0831   0.4343   1.0000
   1.500   0.6391   0.00795   0.00201  -0.0829   0.4145   1.0000
   1.750   0.6656   0.00817   0.00212  -0.0827   0.3985   1.0000
   2.000   0.6923   0.00836   0.00223  -0.0825   0.3853   1.0000
   2.250   0.7192   0.00854   0.00236  -0.0823   0.3745   1.0000
   2.500   0.7459   0.00872   0.00248  -0.0822   0.3651   1.0000
   2.750   0.7727   0.00890   0.00262  -0.0820   0.3559   1.0000
   3.000   0.7997   0.00906   0.00276  -0.0819   0.3476   1.0000
   3.250   0.8262   0.00926   0.00292  -0.0817   0.3395   1.0000
   3.500   0.8532   0.00940   0.00307  -0.0816   0.3314   1.0000
   3.750   0.8798   0.00959   0.00325  -0.0815   0.3235   1.0000
   4.000   0.9065   0.00977   0.00343  -0.0813   0.3146   1.0000
   4.250   0.9332   0.00994   0.00361  -0.0812   0.3048   1.0000
   4.500   0.9596   0.01013   0.00380  -0.0810   0.2944   1.0000
   4.750   0.9859   0.01033   0.00399  -0.0808   0.2793   1.0000
   5.000   1.0116   0.01060   0.00418  -0.0806   0.2555   1.0000
   5.250   1.0367   0.01093   0.00441  -0.0802   0.2265   1.0000
   5.750   1.0846   0.01190   0.00513  -0.0793   0.1723   1.0000
   6.000   1.1084   0.01240   0.00555  -0.0788   0.1536   1.0000
