  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 256 (JUNKERS E) AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2898   0.01136   0.00416  -0.1001   0.7221   0.0860
  -1.750   0.3175   0.01126   0.00401  -0.1000   0.7175   0.0894
  -1.500   0.3440   0.01116   0.00392  -0.0997   0.7126   0.0923
  -1.250   0.3696   0.01090   0.00370  -0.0993   0.7073   0.0970
  -1.000   0.3968   0.01079   0.00357  -0.0991   0.7022   0.1014
  -0.750   0.4232   0.01068   0.00346  -0.0988   0.6965   0.1061
  -0.500   0.4490   0.01051   0.00335  -0.0983   0.6900   0.1133
  -0.250   0.4759   0.01040   0.00323  -0.0981   0.6842   0.1237
   0.000   0.5010   0.01019   0.00316  -0.0976   0.6773   0.1510
   0.250   0.5211   0.00945   0.00311  -0.0964   0.6704   0.3638
   0.500   0.5375   0.00869   0.00310  -0.0943   0.6631   0.5967
   0.750   0.5573   0.00813   0.00352  -0.0916   0.6545   0.9222
   1.000   0.5855   0.00833   0.00368  -0.0912   0.6447   0.9506
   1.250   0.6309   0.00859   0.00386  -0.0945   0.6331   0.9676
   1.500   0.6951   0.00882   0.00398  -0.1022   0.6175   0.9768
   1.750   0.7536   0.00901   0.00405  -0.1088   0.5979   0.9860
   2.000   0.8188   0.00919   0.00406  -0.1170   0.5733   0.9958
   2.250   0.8627   0.00936   0.00407  -0.1207   0.5498   1.0000
   2.500   0.8827   0.00960   0.00418  -0.1192   0.5312   1.0000
   2.750   0.9026   0.00983   0.00430  -0.1178   0.5155   1.0000
   3.000   0.9224   0.01006   0.00444  -0.1163   0.5023   1.0000
   3.250   0.9416   0.01030   0.00459  -0.1148   0.4907   1.0000
   3.500   0.9613   0.01050   0.00473  -0.1133   0.4801   1.0000
   3.750   0.9806   0.01071   0.00489  -0.1117   0.4711   1.0000
   4.000   0.9990   0.01093   0.00505  -0.1100   0.4625   1.0000
   4.250   1.0176   0.01113   0.00521  -0.1083   0.4550   1.0000
   4.500   1.0352   0.01134   0.00539  -0.1064   0.4474   1.0000
   4.750   1.0518   0.01156   0.00557  -0.1043   0.4398   1.0000
   5.000   1.0676   0.01176   0.00574  -0.1020   0.4317   1.0000
   5.250   1.0816   0.01200   0.00593  -0.0994   0.4245   1.0000
   5.500   1.0965   0.01217   0.00610  -0.0969   0.4178   1.0000
   5.750   1.1082   0.01241   0.00630  -0.0939   0.4123   1.0000
   6.000   1.1192   0.01259   0.00648  -0.0906   0.4077   1.0000
