  
       XFOIL         Version 6.99
  
 Calculated polar for: TSAGI 8% AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1509   0.00630   0.00176  -0.0053   0.8964   0.5604
  -1.750  -0.1394   0.00541   0.00167  -0.0014   0.8749   0.7845
  -1.500  -0.0993   0.00529   0.00176  -0.0034   0.8589   0.8956
  -1.250  -0.0544   0.00548   0.00186  -0.0067   0.8426   0.9298
  -1.000  -0.0146   0.00573   0.00197  -0.0089   0.8250   0.9464
  -0.750   0.0218   0.00599   0.00210  -0.0104   0.8066   0.9577
  -0.500   0.0684   0.00627   0.00225  -0.0142   0.7894   0.9646
  -0.250   0.1176   0.00657   0.00242  -0.0186   0.7725   0.9740
   0.000   0.1663   0.00676   0.00251  -0.0230   0.7546   0.9819
   0.250   0.2124   0.00685   0.00250  -0.0269   0.7369   0.9887
   0.500   0.2580   0.00684   0.00240  -0.0309   0.7192   0.9942
   0.750   0.2972   0.00677   0.00227  -0.0335   0.7020   0.9979
   1.000   0.3300   0.00674   0.00217  -0.0348   0.6851   1.0000
   1.250   0.3529   0.00677   0.00214  -0.0339   0.6691   1.0000
   1.750   0.3991   0.00684   0.00213  -0.0321   0.6365   1.0000
   2.000   0.4223   0.00689   0.00214  -0.0313   0.6194   1.0000
   2.250   0.4455   0.00695   0.00217  -0.0304   0.6022   1.0000
   2.500   0.4688   0.00701   0.00220  -0.0296   0.5831   1.0000
   2.750   0.4919   0.00710   0.00225  -0.0287   0.5615   1.0000
   3.000   0.5147   0.00721   0.00229  -0.0277   0.5325   1.0000
   3.250   0.5374   0.00735   0.00236  -0.0268   0.4974   1.0000
   3.500   0.5598   0.00756   0.00244  -0.0258   0.4559   1.0000
   3.750   0.5819   0.00783   0.00256  -0.0248   0.4089   1.0000
   4.000   0.6031   0.00824   0.00272  -0.0237   0.3401   1.0000
   4.250   0.6219   0.00903   0.00303  -0.0224   0.2223   1.0000
   4.500   0.6347   0.01083   0.00386  -0.0204   0.0315   1.0000
   4.750   0.6548   0.01161   0.00469  -0.0188   0.0189   1.0000
   5.000   0.6754   0.01221   0.00540  -0.0173   0.0169   1.0000
   5.250   0.6960   0.01276   0.00603  -0.0160   0.0146   1.0000
   5.500   0.7150   0.01352   0.00690  -0.0143   0.0132   1.0000
   5.750   0.7326   0.01448   0.00795  -0.0123   0.0125   1.0000
   6.000   0.7489   0.01568   0.00925  -0.0101   0.0119   1.0000
