  
       XFOIL         Version 6.99
  
 Calculated polar for: BOEING VERTOL V43015-2.48 AIRFOIL               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.750   0.1096   0.01155   0.00376  -0.0220   0.5394   0.0480
  -1.500   0.1311   0.01150   0.00358  -0.0205   0.5148   0.0496
  -1.000   0.1747   0.01142   0.00333  -0.0176   0.4704   0.0545
  -0.750   0.1970   0.01138   0.00323  -0.0162   0.4507   0.0582
  -0.500   0.2198   0.01137   0.00317  -0.0150   0.4326   0.0647
  -0.250   0.2422   0.01133   0.00310  -0.0137   0.4156   0.0794
   0.000   0.2634   0.01121   0.00299  -0.0122   0.4004   0.1137
   0.250   0.2613   0.00958   0.00275  -0.0068   0.3905   0.5469
   0.500   0.2705   0.00913   0.00280  -0.0027   0.3798   0.6937
   0.750   0.2871   0.00898   0.00288   0.0000   0.3680   0.7689
   1.000   0.3094   0.00892   0.00300   0.0016   0.3562   0.8291
   1.250   0.3398   0.00904   0.00320   0.0015   0.3438   0.8789
   1.500   0.3802   0.00937   0.00349  -0.0007   0.3292   0.9162
   1.750   0.4208   0.00971   0.00377  -0.0030   0.3156   0.9355
   2.000   0.4525   0.00998   0.00397  -0.0035   0.3044   0.9463
   2.250   0.4950   0.01032   0.00420  -0.0065   0.2915   0.9502
   2.500   0.5299   0.01064   0.00441  -0.0078   0.2805   0.9568
   2.750   0.5665   0.01089   0.00460  -0.0095   0.2717   0.9609
   3.000   0.6071   0.01123   0.00482  -0.0121   0.2631   0.9637
   3.250   0.6468   0.01149   0.00505  -0.0145   0.2565   0.9688
   3.500   0.6802   0.01174   0.00524  -0.0157   0.2508   0.9733
   3.750   0.7201   0.01203   0.00545  -0.0183   0.2453   0.9758
   4.000   0.7575   0.01222   0.00563  -0.0203   0.2409   0.9791
   4.250   0.7898   0.01247   0.00583  -0.0213   0.2364   0.9838
   4.500   0.8278   0.01278   0.00605  -0.0237   0.2311   0.9859
   4.750   0.8660   0.01291   0.00620  -0.0259   0.2276   0.9886
   5.000   0.9017   0.01309   0.00636  -0.0277   0.2237   0.9918
   5.250   0.9367   0.01332   0.00655  -0.0295   0.2199   0.9946
   5.500   0.9722   0.01364   0.00680  -0.0314   0.2156   0.9972
   5.750   1.0094   0.01374   0.00694  -0.0336   0.2128   0.9996
   6.000   1.0307   0.01388   0.00710  -0.0325   0.2101   1.0000
