  
       XFOIL         Version 6.99
  
 Calculated polar for: GIII BL387 AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0511   0.01060   0.00435  -0.0269   0.9213   0.0381
  -1.750  -0.0253   0.01029   0.00403  -0.0262   0.9090   0.0403
  -1.500   0.0001   0.00995   0.00365  -0.0255   0.8961   0.0419
  -1.250   0.0259   0.00969   0.00335  -0.0247   0.8830   0.0432
  -1.000   0.0506   0.00919   0.00283  -0.0239   0.8694   0.0458
  -0.750   0.0762   0.00895   0.00256  -0.0232   0.8541   0.0484
  -0.500   0.1019   0.00877   0.00233  -0.0225   0.8370   0.0511
  -0.250   0.1278   0.00862   0.00210  -0.0218   0.8192   0.0543
   0.000   0.1539   0.00843   0.00189  -0.0212   0.8006   0.0610
   0.500   0.1855   0.00579   0.00167  -0.0164   0.7650   0.8310
   0.750   0.2065   0.00570   0.00175  -0.0140   0.7459   0.9126
   1.000   0.2349   0.00578   0.00180  -0.0134   0.7241   0.9492
   1.250   0.2691   0.00592   0.00183  -0.0144   0.6971   0.9689
   1.500   0.3088   0.00610   0.00184  -0.0166   0.6588   0.9820
   1.750   0.3591   0.00633   0.00187  -0.0212   0.6146   0.9937
   2.000   0.4008   0.00652   0.00187  -0.0243   0.5744   0.9991
   2.250   0.4283   0.00668   0.00188  -0.0244   0.5423   1.0000
   2.500   0.4528   0.00683   0.00191  -0.0238   0.5158   1.0000
   2.750   0.4771   0.00700   0.00196  -0.0232   0.4900   1.0000
   3.000   0.5012   0.00719   0.00204  -0.0226   0.4639   1.0000
   3.250   0.5254   0.00737   0.00212  -0.0219   0.4355   1.0000
   3.500   0.5493   0.00760   0.00221  -0.0212   0.3975   1.0000
   3.750   0.5724   0.00794   0.00232  -0.0204   0.3414   1.0000
   4.000   0.5947   0.00842   0.00251  -0.0195   0.2825   1.0000
   4.250   0.6172   0.00889   0.00274  -0.0187   0.2335   1.0000
   4.500   0.6400   0.00932   0.00298  -0.0179   0.1929   1.0000
   4.750   0.6630   0.00975   0.00324  -0.0171   0.1584   1.0000
   5.000   0.6863   0.01017   0.00352  -0.0163   0.1304   1.0000
   5.250   0.7097   0.01059   0.00382  -0.0156   0.1101   1.0000
   5.500   0.7335   0.01100   0.00415  -0.0149   0.0958   1.0000
   5.750   0.7578   0.01136   0.00447  -0.0143   0.0861   1.0000
   6.000   0.7821   0.01173   0.00484  -0.0137   0.0782   1.0000
