  
       XFOIL         Version 6.99
  
 Calculated polar for: K3311 (smoothed)                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1594   0.00791   0.00200  -0.0797   0.7526   0.3137
  -1.750   0.1822   0.00745   0.00194  -0.0789   0.7415   0.4509
  -1.500   0.2066   0.00725   0.00192  -0.0781   0.7307   0.5341
  -1.250   0.2316   0.00713   0.00190  -0.0774   0.7205   0.5888
  -1.000   0.2567   0.00705   0.00188  -0.0767   0.7106   0.6329
  -0.750   0.2813   0.00695   0.00188  -0.0759   0.7004   0.6817
  -0.500   0.3045   0.00679   0.00189  -0.0747   0.6905   0.7466
   0.000   0.3555   0.00647   0.00192  -0.0730   0.6718   0.8934
   0.250   0.4140   0.00646   0.00192  -0.0796   0.6612   0.9519
   0.500   0.4642   0.00653   0.00190  -0.0845   0.6508   0.9836
   0.750   0.5052   0.00663   0.00190  -0.0875   0.6413   1.0000
   1.000   0.5292   0.00671   0.00190  -0.0867   0.6315   1.0000
   1.250   0.5536   0.00679   0.00193  -0.0860   0.6218   1.0000
   1.500   0.5780   0.00689   0.00195  -0.0853   0.6128   1.0000
   1.750   0.6026   0.00699   0.00199  -0.0846   0.6033   1.0000
   2.000   0.6274   0.00708   0.00204  -0.0840   0.5939   1.0000
   2.250   0.6521   0.00719   0.00210  -0.0833   0.5848   1.0000
   2.500   0.6768   0.00730   0.00216  -0.0826   0.5752   1.0000
   2.750   0.7017   0.00740   0.00224  -0.0820   0.5655   1.0000
   3.000   0.7265   0.00752   0.00233  -0.0814   0.5561   1.0000
   3.500   0.7761   0.00777   0.00251  -0.0801   0.5364   1.0000
   3.750   0.8010   0.00789   0.00262  -0.0795   0.5264   1.0000
   4.000   0.8257   0.00804   0.00274  -0.0788   0.5165   1.0000
   4.250   0.8502   0.00819   0.00286  -0.0782   0.5058   1.0000
   4.500   0.8750   0.00832   0.00300  -0.0776   0.4945   1.0000
   4.750   0.8996   0.00847   0.00315  -0.0770   0.4830   1.0000
   5.000   0.9241   0.00863   0.00330  -0.0763   0.4710   1.0000
   5.250   0.9484   0.00881   0.00346  -0.0756   0.4591   1.0000
   5.500   0.9725   0.00899   0.00363  -0.0749   0.4463   1.0000
   5.750   0.9964   0.00919   0.00383  -0.0742   0.4324   1.0000
   6.000   1.0199   0.00941   0.00402  -0.0734   0.4163   1.0000
