  
       XFOIL         Version 6.99
  
 Calculated polar for: Apex 16 (normalized using XFOIL date021206)     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2111   0.01048   0.00408  -0.1007   0.8674   0.0316
  -1.750   0.2348   0.01016   0.00371  -0.1000   0.8616   0.0322
  -1.500   0.2619   0.00971   0.00315  -0.0999   0.8572   0.0344
  -1.250   0.2858   0.00948   0.00289  -0.0992   0.8512   0.0380
  -1.000   0.3131   0.00931   0.00268  -0.0991   0.8458   0.0438
  -0.750   0.3279   0.00787   0.00235  -0.0973   0.8396   0.4518
  -0.500   0.3510   0.00758   0.00233  -0.0965   0.8332   0.5371
  -0.250   0.3774   0.00744   0.00233  -0.0963   0.8277   0.5907
   0.000   0.4014   0.00736   0.00235  -0.0954   0.8205   0.6240
   0.250   0.4290   0.00732   0.00235  -0.0954   0.8147   0.6543
   0.500   0.4527   0.00729   0.00239  -0.0945   0.8071   0.6790
   0.750   0.4805   0.00728   0.00238  -0.0945   0.8008   0.6939
   1.000   0.5052   0.00727   0.00239  -0.0939   0.7929   0.7064
   1.250   0.5322   0.00728   0.00239  -0.0937   0.7860   0.7191
   1.500   0.5573   0.00727   0.00242  -0.0932   0.7781   0.7320
   1.750   0.5831   0.00728   0.00245  -0.0928   0.7704   0.7449
   2.000   0.6089   0.00728   0.00247  -0.0923   0.7624   0.7581
   2.500   0.6583   0.00729   0.00257  -0.0911   0.7450   0.7861
   2.750   0.6821   0.00731   0.00264  -0.0902   0.7351   0.8013
   3.000   0.7047   0.00732   0.00269  -0.0890   0.7226   0.8169
   3.250   0.7267   0.00735   0.00274  -0.0877   0.7076   0.8327
   3.750   0.7698   0.00743   0.00285  -0.0850   0.6779   0.8659
   4.000   0.7912   0.00747   0.00293  -0.0836   0.6634   0.8835
   4.250   0.8119   0.00751   0.00301  -0.0821   0.6437   0.9046
   4.500   0.8402   0.00763   0.00314  -0.0823   0.6210   0.9326
   4.750   0.8850   0.00789   0.00336  -0.0864   0.5934   0.9659
   5.000   0.9146   0.00822   0.00358  -0.0872   0.5592   1.0000
   5.250   0.9289   0.00850   0.00374  -0.0845   0.5289   1.0000
   5.500   0.9419   0.00884   0.00394  -0.0816   0.4936   1.0000
   5.750   0.9510   0.00930   0.00420  -0.0780   0.4488   1.0000
   6.000   0.9561   0.00988   0.00451  -0.0736   0.3986   1.0000
