  
       XFOIL         Version 6.99
  
 Calculated polar for: RUTAN WING AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0874   0.00900   0.00292  -0.0337   0.8406   0.2543
  -1.750  -0.0637   0.00771   0.00264  -0.0338   0.8360   0.5177
  -1.500  -0.0376   0.00731   0.00267  -0.0333   0.8318   0.6431
  -1.250  -0.0094   0.00720   0.00272  -0.0332   0.8268   0.6904
  -1.000   0.0189   0.00716   0.00275  -0.0331   0.8221   0.7201
  -0.750   0.0471   0.00715   0.00278  -0.0329   0.8177   0.7432
  -0.500   0.0752   0.00715   0.00281  -0.0326   0.8107   0.7633
  -0.250   0.1028   0.00712   0.00278  -0.0321   0.8017   0.7793
   0.000   0.1305   0.00710   0.00278  -0.0317   0.7926   0.7925
   0.250   0.1578   0.00707   0.00272  -0.0312   0.7816   0.8048
   0.500   0.1860   0.00706   0.00271  -0.0309   0.7706   0.8175
   0.750   0.2133   0.00706   0.00273  -0.0304   0.7621   0.8285
   1.000   0.2406   0.00705   0.00276  -0.0299   0.7516   0.8409
   1.250   0.2674   0.00707   0.00280  -0.0292   0.7405   0.8548
   1.500   0.2946   0.00708   0.00279  -0.0287   0.7265   0.8639
   1.750   0.3225   0.00708   0.00275  -0.0285   0.7079   0.8702
   2.000   0.3497   0.00709   0.00273  -0.0280   0.6856   0.8764
   2.250   0.3773   0.00715   0.00272  -0.0278   0.6575   0.8837
   2.500   0.4030   0.00728   0.00272  -0.0270   0.6156   0.8902
   2.750   0.4267   0.00772   0.00279  -0.0262   0.5210   0.8977
   3.000   0.4427   0.00919   0.00326  -0.0246   0.2882   0.9052
   3.250   0.4642   0.01000   0.00361  -0.0237   0.1882   0.9135
   3.500   0.4878   0.01038   0.00382  -0.0229   0.1507   0.9214
   3.750   0.5122   0.01070   0.00403  -0.0222   0.1288   0.9302
   4.000   0.5357   0.01094   0.00423  -0.0213   0.1144   0.9389
   4.250   0.5596   0.01120   0.00444  -0.0204   0.1037   0.9491
   4.500   0.5838   0.01146   0.00464  -0.0196   0.0953   0.9607
   5.000   0.6433   0.01208   0.00521  -0.0207   0.0825   0.9820
   5.250   0.6779   0.01237   0.00548  -0.0223   0.0773   0.9917
   5.500   0.7088   0.01281   0.00588  -0.0233   0.0728   1.0000
   5.750   0.7347   0.01310   0.00616  -0.0232   0.0693   1.0000
   6.000   0.7592   0.01365   0.00664  -0.0230   0.0657   1.0000
