  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 79-L-120                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2141   0.00761   0.00213  -0.0032   0.7236   0.5881
  -1.750  -0.1876   0.00763   0.00212  -0.0027   0.7146   0.6003
  -1.500  -0.1612   0.00764   0.00211  -0.0023   0.7067   0.6104
  -1.250  -0.1347   0.00763   0.00211  -0.0018   0.6983   0.6212
  -1.000  -0.1080   0.00768   0.00210  -0.0014   0.6910   0.6312
  -0.750  -0.0811   0.00764   0.00210  -0.0010   0.6832   0.6393
  -0.500  -0.0541   0.00768   0.00208  -0.0007   0.6765   0.6471
  -0.250  -0.0271   0.00764   0.00209  -0.0003   0.6686   0.6546
   0.000  -0.0000   0.00768   0.00208   0.0000   0.6621   0.6623
   0.250   0.0271   0.00764   0.00209   0.0003   0.6546   0.6689
   0.500   0.0542   0.00768   0.00208   0.0006   0.6471   0.6763
   0.750   0.0811   0.00764   0.00210   0.0010   0.6389   0.6831
   1.000   0.1080   0.00768   0.00210   0.0014   0.6312   0.6912
   1.250   0.1347   0.00763   0.00211   0.0018   0.6210   0.6983
   1.500   0.1613   0.00764   0.00211   0.0022   0.6106   0.7067
   1.750   0.1876   0.00763   0.00211   0.0028   0.5997   0.7145
   2.000   0.2141   0.00761   0.00212   0.0032   0.5876   0.7237
   2.250   0.2404   0.00759   0.00215   0.0037   0.5758   0.7328
   2.500   0.2667   0.00758   0.00217   0.0042   0.5638   0.7426
   3.000   0.3186   0.00759   0.00224   0.0054   0.5364   0.7647
   3.250   0.3444   0.00759   0.00230   0.0060   0.5215   0.7773
   3.500   0.3699   0.00760   0.00236   0.0067   0.5041   0.7912
   3.750   0.3946   0.00764   0.00242   0.0075   0.4802   0.8076
   4.000   0.4187   0.00772   0.00250   0.0084   0.4478   0.8269
   4.250   0.4424   0.00787   0.00261   0.0094   0.4047   0.8493
   4.500   0.4660   0.00822   0.00280   0.0102   0.3357   0.8786
   4.750   0.4975   0.00887   0.00317   0.0089   0.2466   0.9142
   5.000   0.5439   0.00969   0.00366   0.0042   0.1639   0.9433
   5.250   0.5917   0.01041   0.00412  -0.0006   0.1140   0.9640
   5.500   0.6337   0.01098   0.00456  -0.0040   0.0900   0.9823
   6.000   0.6950   0.01182   0.00533  -0.0057   0.0702   1.0000
