  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-5A BL488.2 AIRFOIL                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0487   0.00859   0.00434  -0.0541   0.9400   0.6990
  -1.500   0.0016   0.00848   0.00435  -0.0527   0.9313   0.7493
  -1.250   0.0348   0.00837   0.00426  -0.0537   0.9295   0.7638
  -1.000   0.0688   0.00824   0.00416  -0.0549   0.9279   0.7770
  -0.750   0.1032   0.00810   0.00404  -0.0561   0.9265   0.7892
  -0.500   0.1283   0.00803   0.00398  -0.0553   0.9207   0.8005
  -0.250   0.1607   0.00777   0.00375  -0.0559   0.9160   0.8108
   0.000   0.1966   0.00745   0.00345  -0.0571   0.9123   0.8222
   0.250   0.2216   0.00730   0.00335  -0.0561   0.9044   0.8360
   0.500   0.2531   0.00708   0.00315  -0.0565   0.8988   0.8480
   0.750   0.2791   0.00693   0.00302  -0.0557   0.8892   0.8581
   1.000   0.3072   0.00672   0.00283  -0.0552   0.8780   0.8665
   1.250   0.3348   0.00659   0.00269  -0.0548   0.8662   0.8760
   1.500   0.3617   0.00650   0.00262  -0.0543   0.8538   0.8850
   1.750   0.3871   0.00644   0.00257  -0.0534   0.8378   0.8949
   2.000   0.4129   0.00641   0.00254  -0.0527   0.8207   0.9053
   2.250   0.4389   0.00641   0.00252  -0.0519   0.8003   0.9141
   2.500   0.4639   0.00646   0.00250  -0.0510   0.7711   0.9234
   2.750   0.4864   0.00660   0.00250  -0.0495   0.7293   0.9341
   3.000   0.5069   0.00689   0.00257  -0.0476   0.6719   0.9441
   3.250   0.5274   0.00727   0.00270  -0.0459   0.6116   0.9550
   3.500   0.5487   0.00779   0.00290  -0.0445   0.5351   0.9659
   3.750   0.5708   0.00859   0.00320  -0.0437   0.4239   0.9761
   4.000   0.5978   0.00950   0.00358  -0.0442   0.3093   0.9835
   4.250   0.6292   0.01034   0.00396  -0.0456   0.2118   0.9882
   4.500   0.6623   0.01100   0.00432  -0.0473   0.1533   0.9930
   4.750   0.6970   0.01154   0.00466  -0.0493   0.1164   0.9968
   5.000   0.7284   0.01203   0.00499  -0.0505   0.0887   1.0000
   5.250   0.7399   0.01227   0.00517  -0.0474   0.0780   1.0000
   5.500   0.7549   0.01254   0.00540  -0.0449   0.0717   1.0000
   5.750   0.7723   0.01281   0.00564  -0.0429   0.0669   1.0000
   6.000   0.7905   0.01319   0.00599  -0.0411   0.0628   1.0000
