  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-141 BL426.57 AIRFOIL                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0388   0.00754   0.00336  -0.0477   0.9249   0.7065
  -1.750  -0.0112   0.00734   0.00328  -0.0474   0.9216   0.7467
  -1.500   0.0177   0.00717   0.00319  -0.0473   0.9191   0.7801
  -1.250   0.0429   0.00708   0.00318  -0.0465   0.9142   0.8066
  -1.000   0.0694   0.00698   0.00314  -0.0459   0.9096   0.8305
  -0.750   0.0979   0.00687   0.00308  -0.0457   0.9062   0.8522
  -0.500   0.1253   0.00682   0.00307  -0.0452   0.9021   0.8726
  -0.250   0.1508   0.00681   0.00310  -0.0443   0.8963   0.8914
   0.000   0.1782   0.00680   0.00312  -0.0437   0.8920   0.9129
   0.250   0.2035   0.00685   0.00320  -0.0425   0.8857   0.9320
   0.500   0.2321   0.00684   0.00317  -0.0421   0.8782   0.9433
   0.750   0.2629   0.00680   0.00311  -0.0423   0.8681   0.9496
   1.000   0.2929   0.00673   0.00301  -0.0423   0.8554   0.9566
   1.250   0.3258   0.00671   0.00295  -0.0430   0.8433   0.9617
   1.500   0.3619   0.00671   0.00292  -0.0446   0.8314   0.9656
   1.750   0.3940   0.00673   0.00292  -0.0453   0.8178   0.9720
   2.000   0.4330   0.00675   0.00291  -0.0477   0.8013   0.9745
   2.250   0.4711   0.00678   0.00291  -0.0498   0.7807   0.9777
   2.500   0.5052   0.00686   0.00291  -0.0511   0.7539   0.9823
   2.750   0.5392   0.00699   0.00290  -0.0523   0.7189   0.9858
   3.000   0.5741   0.00719   0.00294  -0.0539   0.6731   0.9888
   3.250   0.6057   0.00756   0.00303  -0.0548   0.6058   0.9929
   3.500   0.6357   0.00819   0.00320  -0.0557   0.5037   0.9962
   3.750   0.6640   0.00917   0.00352  -0.0566   0.3641   0.9995
   4.000   0.6813   0.00987   0.00379  -0.0550   0.2729   1.0000
   4.250   0.6970   0.01042   0.00404  -0.0529   0.2113   1.0000
   4.500   0.7135   0.01086   0.00427  -0.0509   0.1697   1.0000
   4.750   0.7302   0.01127   0.00452  -0.0489   0.1390   1.0000
   5.000   0.7475   0.01162   0.00477  -0.0470   0.1161   1.0000
   5.250   0.7644   0.01200   0.00503  -0.0450   0.0981   1.0000
   5.500   0.7818   0.01234   0.00532  -0.0430   0.0849   1.0000
   5.750   0.7989   0.01271   0.00562  -0.0410   0.0743   1.0000
   6.000   0.8172   0.01301   0.00591  -0.0391   0.0669   1.0000
