  
       XFOIL         Version 6.99
  
 Calculated polar for: RAF 30 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2053   0.00701   0.00209  -0.0052   0.8287   0.6100
  -1.750  -0.1803   0.00698   0.00206  -0.0044   0.8137   0.6286
  -1.500  -0.1552   0.00696   0.00203  -0.0036   0.8003   0.6478
  -1.250  -0.1298   0.00694   0.00201  -0.0029   0.7870   0.6638
  -1.000  -0.1041   0.00691   0.00199  -0.0023   0.7741   0.6767
  -0.750  -0.0781   0.00689   0.00197  -0.0017   0.7615   0.6886
  -0.500  -0.0521   0.00688   0.00195  -0.0011   0.7493   0.7007
  -0.250  -0.0260   0.00689   0.00194  -0.0006   0.7373   0.7126
   0.000  -0.0000   0.00689   0.00193   0.0000   0.7250   0.7250
   0.250   0.0260   0.00689   0.00194   0.0006   0.7127   0.7374
   0.500   0.0521   0.00688   0.00195   0.0011   0.7008   0.7494
   0.750   0.0781   0.00689   0.00197   0.0017   0.6887   0.7616
   1.000   0.1040   0.00691   0.00199   0.0023   0.6767   0.7742
   1.500   0.1552   0.00696   0.00203   0.0036   0.6477   0.8003
   1.750   0.1803   0.00698   0.00206   0.0044   0.6288   0.8137
   2.000   0.2053   0.00701   0.00209   0.0052   0.6099   0.8288
   2.250   0.2303   0.00704   0.00215   0.0061   0.5929   0.8454
   2.500   0.2553   0.00709   0.00220   0.0069   0.5713   0.8616
   2.750   0.2809   0.00716   0.00226   0.0076   0.5469   0.8766
   3.000   0.3076   0.00724   0.00233   0.0080   0.5243   0.8914
   3.250   0.3357   0.00737   0.00243   0.0081   0.4994   0.9062
   3.500   0.3655   0.00755   0.00256   0.0077   0.4676   0.9202
   3.750   0.3991   0.00782   0.00272   0.0065   0.4290   0.9314
   4.000   0.4338   0.00813   0.00291   0.0050   0.3932   0.9408
   4.250   0.4664   0.00849   0.00313   0.0039   0.3543   0.9506
   4.500   0.5023   0.00890   0.00337   0.0020   0.3146   0.9569
   4.750   0.5350   0.00931   0.00363   0.0008   0.2755   0.9642
   5.000   0.5699   0.00977   0.00391  -0.0009   0.2303   0.9693
   5.250   0.6017   0.01033   0.00423  -0.0021   0.1802   0.9758
   5.500   0.6362   0.01091   0.00461  -0.0039   0.1394   0.9804
   5.750   0.6690   0.01151   0.00501  -0.0054   0.1010   0.9860
   6.000   0.7034   0.01226   0.00549  -0.0073   0.0617   0.9901
