  
       XFOIL         Version 6.99
  
 Calculated polar for: WORTMANN FX 082-512 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3211   0.01051   0.00504  -0.1677   0.9298   0.3325
  -1.750   0.3567   0.01036   0.00493  -0.1691   0.9276   0.3362
  -1.500   0.3960   0.01009   0.00466  -0.1712   0.9256   0.3397
  -1.250   0.4391   0.00979   0.00433  -0.1742   0.9238   0.3421
  -1.000   0.4833   0.00941   0.00402  -0.1775   0.9221   0.3451
  -0.750   0.5089   0.00931   0.00396  -0.1768   0.9139   0.3470
  -0.500   0.5557   0.00900   0.00367  -0.1805   0.9080   0.3497
  -0.250   0.5893   0.00885   0.00353  -0.1814   0.8958   0.3526
   0.000   0.6270   0.00873   0.00337  -0.1831   0.8800   0.3553
   0.250   0.6651   0.00859   0.00319  -0.1850   0.8588   0.3580
   0.500   0.6951   0.00852   0.00310  -0.1852   0.8319   0.3603
   0.750   0.7253   0.00863   0.00303  -0.1853   0.7844   0.3621
   1.000   0.7434   0.00906   0.00310  -0.1828   0.7067   0.3638
   1.250   0.7494   0.00989   0.00334  -0.1779   0.5896   0.3651
   1.500   0.7512   0.01135   0.00386  -0.1726   0.3988   0.3663
   1.750   0.7590   0.01309   0.00453  -0.1691   0.1727   0.3676
   2.000   0.7794   0.01380   0.00494  -0.1677   0.1067   0.3691
   2.250   0.8043   0.01407   0.00519  -0.1670   0.1010   0.3706
   2.500   0.8286   0.01439   0.00548  -0.1663   0.0969   0.3719
   2.750   0.8540   0.01454   0.00568  -0.1658   0.0942   0.3740
   3.000   0.8784   0.01480   0.00598  -0.1650   0.0918   0.3758
   3.250   0.9015   0.01519   0.00639  -0.1640   0.0898   0.3777
   3.500   0.9258   0.01546   0.00672  -0.1632   0.0882   0.3798
   3.750   0.9496   0.01577   0.00705  -0.1624   0.0851   0.3821
   4.000   0.9717   0.01623   0.00752  -0.1612   0.0819   0.3844
   4.250   0.9958   0.01648   0.00782  -0.1604   0.0792   0.3864
   4.500   1.0187   0.01683   0.00818  -0.1595   0.0759   0.3884
   4.750   1.0405   0.01725   0.00867  -0.1583   0.0734   0.3908
   5.000   1.0648   0.01741   0.00893  -0.1575   0.0706   0.3932
   5.250   1.0885   0.01761   0.00919  -0.1567   0.0671   0.3957
   5.500   1.1078   0.01826   0.00986  -0.1551   0.0629   0.3983
   5.750   1.1350   0.01809   0.00978  -0.1548   0.0596   0.4011
   6.000   1.1614   0.01803   0.00972  -0.1545   0.0545   0.4038
