  
       XFOIL         Version 6.99
  
 Calculated polar for: CLARK YH AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0701   0.00924   0.00208  -0.0205   0.6300   0.2346
  -1.750   0.0975   0.00925   0.00205  -0.0203   0.6186   0.2406
  -1.500   0.1246   0.00922   0.00202  -0.0201   0.6077   0.2480
  -1.000   0.1788   0.00921   0.00197  -0.0197   0.5854   0.2638
  -0.750   0.2061   0.00917   0.00196  -0.0196   0.5741   0.2736
  -0.500   0.2329   0.00912   0.00195  -0.0194   0.5630   0.2907
  -0.250   0.2586   0.00895   0.00194  -0.0190   0.5516   0.3442
   0.250   0.2904   0.00730   0.00199  -0.0140   0.5314   0.8555
   0.500   0.3409   0.00738   0.00221  -0.0186   0.5189   0.9272
   0.750   0.3849   0.00760   0.00238  -0.0219   0.5067   0.9520
   1.250   0.4667   0.00808   0.00272  -0.0273   0.4804   0.9795
   1.500   0.5072   0.00826   0.00285  -0.0301   0.4690   0.9864
   1.750   0.5489   0.00839   0.00293  -0.0332   0.4597   0.9905
   2.000   0.5858   0.00853   0.00303  -0.0354   0.4501   0.9944
   2.250   0.6263   0.00861   0.00309  -0.0383   0.4404   0.9972
   2.500   0.6646   0.00873   0.00316  -0.0408   0.4305   0.9998
   2.750   0.6906   0.00885   0.00323  -0.0408   0.4182   1.0000
   3.000   0.7158   0.00895   0.00331  -0.0405   0.4049   1.0000
   3.250   0.7408   0.00906   0.00340  -0.0402   0.3909   1.0000
   3.500   0.7654   0.00920   0.00350  -0.0398   0.3728   1.0000
   3.750   0.7894   0.00941   0.00361  -0.0394   0.3408   1.0000
   4.000   0.8102   0.01001   0.00386  -0.0387   0.2719   1.0000
   4.250   0.8322   0.01044   0.00416  -0.0380   0.2513   1.0000
   4.500   0.8546   0.01079   0.00445  -0.0373   0.2412   1.0000
   4.750   0.8772   0.01109   0.00473  -0.0367   0.2330   1.0000
   5.000   0.8994   0.01141   0.00503  -0.0360   0.2247   1.0000
   5.250   0.9220   0.01167   0.00529  -0.0353   0.2182   1.0000
   5.500   0.9434   0.01204   0.00563  -0.0345   0.2120   1.0000
   5.750   0.9668   0.01221   0.00586  -0.0339   0.2075   1.0000
   6.000   0.9891   0.01247   0.00614  -0.0333   0.2019   1.0000
