  
       XFOIL         Version 6.99
  
 Calculated polar for: DU86-084/18 8.44%                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1111   0.00724   0.00370  -0.0217   0.8747   0.8364
  -1.750  -0.0876   0.00752   0.00392  -0.0203   0.8717   0.8809
  -1.500  -0.0668   0.00784   0.00418  -0.0181   0.8685   0.8988
  -1.250  -0.0439   0.00796   0.00428  -0.0166   0.8645   0.9105
  -1.000  -0.0215   0.00808   0.00436  -0.0149   0.8605   0.9210
  -0.750   0.0006   0.00820   0.00444  -0.0130   0.8569   0.9295
  -0.500   0.0240   0.00827   0.00448  -0.0116   0.8528   0.9375
  -0.250   0.0475   0.00830   0.00448  -0.0104   0.8479   0.9453
   0.000   0.0766   0.00835   0.00447  -0.0100   0.8437   0.9508
   0.250   0.1032   0.00835   0.00446  -0.0095   0.8377   0.9570
   0.500   0.1377   0.00833   0.00440  -0.0105   0.8321   0.9609
   0.750   0.1776   0.00834   0.00439  -0.0129   0.8265   0.9645
   1.000   0.2136   0.00832   0.00434  -0.0144   0.8210   0.9684
   1.250   0.2529   0.00828   0.00430  -0.0167   0.8153   0.9720
   1.500   0.2998   0.00818   0.00421  -0.0206   0.8095   0.9752
   1.750   0.3423   0.00808   0.00412  -0.0236   0.8023   0.9810
   2.000   0.3880   0.00787   0.00391  -0.0272   0.7951   0.9859
   2.250   0.4276   0.00758   0.00369  -0.0296   0.7842   0.9896
   2.500   0.4580   0.00730   0.00348  -0.0302   0.7679   0.9917
   2.750   0.4864   0.00698   0.00322  -0.0302   0.7379   0.9932
   3.000   0.5097   0.00672   0.00259  -0.0287   0.6593   0.9946
   3.250   0.5331   0.00717   0.00262  -0.0280   0.5612   0.9958
   3.500   0.5564   0.00775   0.00278  -0.0275   0.4595   0.9970
   3.750   0.5804   0.00834   0.00298  -0.0273   0.3661   0.9981
   4.000   0.6047   0.00886   0.00318  -0.0271   0.2939   0.9990
   4.250   0.6304   0.00928   0.00342  -0.0271   0.2402   0.9999
   4.500   0.6525   0.00969   0.00366  -0.0263   0.1974   1.0000
   4.750   0.6737   0.01009   0.00392  -0.0254   0.1591   1.0000
   5.000   0.6948   0.01050   0.00419  -0.0244   0.1270   1.0000
   5.250   0.7157   0.01092   0.00450  -0.0233   0.0984   1.0000
   5.500   0.7361   0.01137   0.00485  -0.0222   0.0761   1.0000
   5.750   0.7566   0.01178   0.00525  -0.0210   0.0611   1.0000
   6.000   0.7768   0.01219   0.00564  -0.0198   0.0499   1.0000
