  
       XFOIL         Version 6.99
  
 Calculated polar for: NASA/LANGLEY LS(1)-0413 (GA(W)-2) AIRFOIL       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2757   0.00810   0.00360  -0.1132   0.8511   0.6953
  -1.750   0.3038   0.00823   0.00377  -0.1130   0.8465   0.7078
  -1.500   0.3335   0.00830   0.00378  -0.1132   0.8421   0.7152
  -1.250   0.3626   0.00831   0.00376  -0.1133   0.8373   0.7187
  -1.000   0.3912   0.00830   0.00376  -0.1133   0.8308   0.7221
  -0.750   0.4202   0.00832   0.00372  -0.1134   0.8249   0.7265
  -0.500   0.4498   0.00834   0.00371  -0.1137   0.8179   0.7313
  -0.250   0.4783   0.00832   0.00367  -0.1136   0.8110   0.7346
   0.000   0.5067   0.00834   0.00370  -0.1136   0.8039   0.7385
   0.250   0.5354   0.00834   0.00368  -0.1135   0.7955   0.7433
   0.500   0.5644   0.00834   0.00365  -0.1136   0.7855   0.7480
   0.750   0.5922   0.00832   0.00363  -0.1134   0.7756   0.7514
   1.000   0.6206   0.00832   0.00364  -0.1133   0.7661   0.7548
   1.250   0.6496   0.00834   0.00365  -0.1135   0.7572   0.7580
   1.500   0.6790   0.00837   0.00363  -0.1138   0.7481   0.7609
   1.750   0.7079   0.00837   0.00365  -0.1140   0.7371   0.7637
   2.000   0.7360   0.00838   0.00367  -0.1139   0.7241   0.7660
   2.250   0.7640   0.00841   0.00370  -0.1138   0.7092   0.7685
   2.500   0.7917   0.00847   0.00373  -0.1137   0.6898   0.7713
   2.750   0.8192   0.00858   0.00377  -0.1136   0.6631   0.7745
   3.000   0.8457   0.00879   0.00382  -0.1133   0.6241   0.7776
   3.250   0.8671   0.00929   0.00398  -0.1120   0.5456   0.7800
   3.500   0.8848   0.01018   0.00438  -0.1102   0.4469   0.7828
   3.750   0.9041   0.01101   0.00482  -0.1089   0.3685   0.7859
   4.000   0.9250   0.01175   0.00522  -0.1079   0.3002   0.7892
   4.250   0.9473   0.01239   0.00560  -0.1072   0.2510   0.7925
   4.500   0.9693   0.01295   0.00595  -0.1063   0.2090   0.7954
   4.750   0.9917   0.01346   0.00632  -0.1055   0.1797   0.7983
   5.000   1.0146   0.01394   0.00669  -0.1047   0.1591   0.8016
   5.250   1.0384   0.01437   0.00705  -0.1042   0.1433   0.8051
   5.500   1.0621   0.01480   0.00741  -0.1036   0.1306   0.8086
   5.750   1.0851   0.01517   0.00776  -0.1028   0.1207   0.8117
   6.000   1.1083   0.01554   0.00814  -0.1021   0.1131   0.8154
