  
       XFOIL         Version 6.99
  
 Calculated polar for: CAP 21   (TraCFoil)                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1422   0.01397   0.00601  -0.0172   0.2489   0.2034
  -1.750  -0.1135   0.01393   0.00595  -0.0169   0.2481   0.2052
  -1.500  -0.0849   0.01389   0.00590  -0.0166   0.2473   0.2069
  -1.250  -0.0561   0.01391   0.00592  -0.0163   0.2463   0.2086
  -1.000  -0.0274   0.01393   0.00594  -0.0161   0.2450   0.2101
  -0.750   0.0014   0.01390   0.00591  -0.0158   0.2432   0.2112
  -0.500   0.0301   0.01386   0.00585  -0.0155   0.2412   0.2120
  -0.250   0.0588   0.01384   0.00583  -0.0152   0.2394   0.2127
   0.000   0.0874   0.01384   0.00583  -0.0149   0.2374   0.2132
   0.250   0.1161   0.01384   0.00582  -0.0146   0.2351   0.2137
   0.500   0.1447   0.01384   0.00582  -0.0143   0.2327   0.2141
   0.750   0.1733   0.01385   0.00583  -0.0140   0.2301   0.2145
   1.000   0.2019   0.01386   0.00584  -0.0137   0.2274   0.2148
   1.250   0.2300   0.01361   0.00555  -0.0134   0.2246   0.2174
   1.500   0.2578   0.01338   0.00527  -0.0130   0.2217   0.2225
   1.750   0.2858   0.01328   0.00515  -0.0126   0.2182   0.2293
   2.000   0.3137   0.01339   0.00526  -0.0123   0.2131   0.2360
   2.250   0.3409   0.01389   0.00582  -0.0119   0.2068   0.2414
   2.500   0.3670   0.01494   0.00702  -0.0115   0.2019   0.2458
   2.750   0.3957   0.01494   0.00706  -0.0112   0.2016   0.2500
   3.000   0.4243   0.01495   0.00708  -0.0109   0.2012   0.2537
   3.250   0.4529   0.01495   0.00710  -0.0106   0.2007   0.2573
   3.500   0.4817   0.01490   0.00704  -0.0104   0.2000   0.2607
   3.750   0.5106   0.01481   0.00695  -0.0101   0.1991   0.2634
   4.000   0.5394   0.01474   0.00689  -0.0098   0.1979   0.2653
   4.250   0.5679   0.01477   0.00692  -0.0095   0.1966   0.2668
   4.500   0.5964   0.01474   0.00695  -0.0092   0.1951   0.2773
   4.750   0.6248   0.01470   0.00702  -0.0090   0.1934   0.2965
   5.000   0.6530   0.01462   0.00709  -0.0087   0.1914   0.3341
   5.250   0.6792   0.01395   0.00720  -0.0085   0.1892   0.5834
   5.500   0.6943   0.01316   0.00738  -0.0052   0.1873   0.8803
   5.750   0.7236   0.01313   0.00743  -0.0044   0.1848   0.9782
   6.000   0.7695   0.01315   0.00741  -0.0076   0.1818   0.9984
