  
       XFOIL         Version 6.99
  
 Calculated polar for: Glenn Martin 2                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3758   0.01083   0.00337  -0.0851   0.5559   0.1011
  -1.750   0.3894   0.01089   0.00327  -0.0820   0.5154   0.1048
  -1.500   0.3914   0.01123   0.00325  -0.0765   0.4518   0.1072
  -1.250   0.4010   0.01141   0.00327  -0.0728   0.4229   0.1126
  -1.000   0.4162   0.01154   0.00330  -0.0701   0.4066   0.1185
  -0.750   0.4333   0.01160   0.00332  -0.0679   0.3956   0.1286
  -0.500   0.4506   0.01158   0.00339  -0.0657   0.3878   0.1568
  -0.250   0.4688   0.01164   0.00357  -0.0638   0.3808   0.2217
   0.000   0.4888   0.01180   0.00370  -0.0622   0.3750   0.2423
   0.250   0.5103   0.01191   0.00380  -0.0609   0.3699   0.2567
   0.500   0.5308   0.01208   0.00391  -0.0594   0.3652   0.2675
   0.750   0.5503   0.01226   0.00405  -0.0578   0.3610   0.2779
   1.000   0.5724   0.01234   0.00413  -0.0567   0.3580   0.2844
   1.250   0.5937   0.01242   0.00422  -0.0554   0.3547   0.2933
   1.500   0.6145   0.01254   0.00432  -0.0541   0.3517   0.3004
   1.750   0.6347   0.01268   0.00444  -0.0526   0.3487   0.3080
   2.000   0.6549   0.01287   0.00459  -0.0513   0.3455   0.3170
   2.250   0.6763   0.01292   0.00470  -0.0501   0.3437   0.3288
   2.500   0.6970   0.01295   0.00481  -0.0488   0.3416   0.3469
   2.750   0.7067   0.01242   0.00496  -0.0454   0.3396   0.6014
   3.250   0.9967   0.01338   0.00655  -0.0979   0.3291   1.0000
   3.500   1.0124   0.01349   0.00667  -0.0956   0.3278   1.0000
   3.750   1.0280   0.01360   0.00679  -0.0933   0.3258   1.0000
   4.000   1.0438   0.01373   0.00692  -0.0910   0.3235   1.0000
   4.250   1.0600   0.01388   0.00706  -0.0889   0.3213   1.0000
   4.500   1.0771   0.01405   0.00722  -0.0870   0.3194   1.0000
   4.750   1.0949   0.01428   0.00741  -0.0852   0.3172   1.0000
   5.000   1.1156   0.01459   0.00768  -0.0842   0.3151   1.0000
   5.250   1.1344   0.01480   0.00791  -0.0827   0.3133   1.0000
   5.500   1.1507   0.01493   0.00808  -0.0807   0.3115   1.0000
   5.750   1.1683   0.01510   0.00828  -0.0789   0.3097   1.0000
   6.000   1.1854   0.01527   0.00847  -0.0771   0.3074   1.0000
