  
       XFOIL         Version 6.99
  
 Calculated polar for: CLARK W AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1875   0.00867   0.00243  -0.0877   0.8252   0.1695
  -1.750   0.2142   0.00850   0.00235  -0.0874   0.8170   0.2024
  -1.500   0.2408   0.00837   0.00231  -0.0870   0.8084   0.2375
  -1.250   0.2679   0.00828   0.00227  -0.0867   0.8002   0.2707
  -1.000   0.2946   0.00820   0.00225  -0.0864   0.7906   0.2950
  -0.750   0.3218   0.00816   0.00222  -0.0861   0.7819   0.3163
  -0.500   0.3487   0.00813   0.00220  -0.0857   0.7719   0.3369
  -0.250   0.3755   0.00809   0.00218  -0.0854   0.7618   0.3552
   0.000   0.4023   0.00805   0.00215  -0.0850   0.7518   0.3753
   0.500   0.4548   0.00791   0.00212  -0.0841   0.7290   0.4256
   1.000   0.4925   0.00671   0.00216  -0.0801   0.7053   0.8341
   1.250   0.5335   0.00675   0.00236  -0.0821   0.6913   0.9612
   1.500   0.5880   0.00691   0.00244  -0.0876   0.6751   0.9866
   1.750   0.6389   0.00702   0.00246  -0.0926   0.6567   0.9963
   2.000   0.6761   0.00713   0.00247  -0.0946   0.6376   1.0000
   2.250   0.6995   0.00726   0.00251  -0.0936   0.6193   1.0000
   2.500   0.7224   0.00741   0.00256  -0.0926   0.5997   1.0000
   2.750   0.7448   0.00757   0.00263  -0.0914   0.5780   1.0000
   3.250   0.7883   0.00797   0.00282  -0.0888   0.5339   1.0000
   3.500   0.8091   0.00821   0.00294  -0.0874   0.5112   1.0000
   3.750   0.8300   0.00844   0.00307  -0.0859   0.4885   1.0000
   4.000   0.8506   0.00870   0.00322  -0.0844   0.4679   1.0000
   4.250   0.8714   0.00895   0.00339  -0.0830   0.4504   1.0000
   4.500   0.8926   0.00919   0.00355  -0.0817   0.4350   1.0000
   4.750   0.9141   0.00942   0.00372  -0.0804   0.4208   1.0000
   5.000   0.9354   0.00965   0.00391  -0.0791   0.4065   1.0000
   5.250   0.9570   0.00989   0.00409  -0.0778   0.3929   1.0000
   5.500   0.9787   0.01012   0.00428  -0.0766   0.3795   1.0000
   5.750   1.0003   0.01037   0.00448  -0.0754   0.3649   1.0000
   6.000   1.0221   0.01063   0.00469  -0.0743   0.3499   1.0000
