  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-5A BL576 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0238   0.00884   0.00451  -0.0597   0.9373   0.6655
  -1.500   0.0229   0.00865   0.00458  -0.0575   0.9285   0.7508
  -1.250   0.0542   0.00852   0.00451  -0.0580   0.9266   0.7767
  -1.000   0.0879   0.00836   0.00437  -0.0590   0.9249   0.7917
  -0.750   0.1231   0.00813   0.00416  -0.0603   0.9232   0.8059
  -0.500   0.1458   0.00801   0.00409  -0.0589   0.9162   0.8204
  -0.250   0.1777   0.00775   0.00385  -0.0593   0.9124   0.8351
   0.000   0.2110   0.00745   0.00358  -0.0600   0.9095   0.8497
   0.250   0.2354   0.00726   0.00344  -0.0588   0.9014   0.8636
   0.500   0.2666   0.00696   0.00316  -0.0589   0.8961   0.8783
   0.750   0.2907   0.00680   0.00305  -0.0576   0.8868   0.8942
   1.000   0.3177   0.00662   0.00289  -0.0568   0.8776   0.9094
   1.250   0.3453   0.00651   0.00278  -0.0562   0.8686   0.9229
   1.500   0.3705   0.00647   0.00276  -0.0553   0.8580   0.9355
   1.750   0.3990   0.00643   0.00273  -0.0550   0.8452   0.9455
   2.000   0.4291   0.00640   0.00265  -0.0551   0.8257   0.9547
   2.250   0.4581   0.00641   0.00262  -0.0551   0.8007   0.9640
   2.500   0.4921   0.00648   0.00259  -0.0562   0.7689   0.9691
   2.750   0.5230   0.00667   0.00259  -0.0567   0.7220   0.9759
   3.000   0.5558   0.00705   0.00268  -0.0577   0.6585   0.9800
   3.250   0.5849   0.00761   0.00287  -0.0582   0.5769   0.9861
   3.500   0.6130   0.00850   0.00317  -0.0588   0.4476   0.9912
   3.750   0.6423   0.00946   0.00354  -0.0599   0.3246   0.9962
   4.000   0.6731   0.01031   0.00389  -0.0613   0.2204   1.0000
   4.250   0.6846   0.01075   0.00408  -0.0583   0.1735   1.0000
   4.500   0.6982   0.01113   0.00429  -0.0556   0.1365   1.0000
   4.750   0.7135   0.01150   0.00452  -0.0533   0.1132   1.0000
   5.000   0.7304   0.01185   0.00479  -0.0512   0.0983   1.0000
   5.250   0.7483   0.01219   0.00508  -0.0492   0.0844   1.0000
   5.500   0.7671   0.01253   0.00535  -0.0475   0.0749   1.0000
   5.750   0.7875   0.01282   0.00563  -0.0460   0.0695   1.0000
   6.000   0.8072   0.01323   0.00599  -0.0445   0.0652   1.0000
