  
       XFOIL         Version 6.99
  
 Calculated polar for: EPPLER EC 86(-3)-914 AIRFOIL                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3820   0.01480   0.00923  -0.1626   0.8855   0.2573
  -1.750   0.4399   0.01368   0.00872  -0.1696   0.8854   0.4140
  -1.500   0.4949   0.01269   0.00841  -0.1754   0.8851   0.6046
  -1.250   0.5356   0.01234   0.00809  -0.1775   0.8843   0.6414
  -1.000   0.5789   0.01189   0.00762  -0.1801   0.8837   0.6636
  -0.750   0.6256   0.01126   0.00700  -0.1833   0.8832   0.6714
  -0.250   0.6800   0.01084   0.00660  -0.1823   0.8738   0.6840
   0.000   0.7226   0.01049   0.00622  -0.1850   0.8727   0.6910
   0.500   0.7725   0.01016   0.00596  -0.1831   0.8620   0.6989
   0.750   0.7897   0.01017   0.00595  -0.1809   0.8534   0.7042
   1.000   0.8257   0.00985   0.00567  -0.1821   0.8497   0.7074
   1.750   0.8915   0.00970   0.00555  -0.1778   0.8115   0.7195
   2.000   0.9195   0.00958   0.00544  -0.1774   0.7916   0.7235
   2.250   0.9589   0.00940   0.00515  -0.1793   0.7631   0.7281
   2.500   0.9937   0.00954   0.00505  -0.1806   0.7241   0.7327
   2.750   1.0098   0.00993   0.00526  -0.1779   0.6854   0.7357
   3.000   1.0205   0.01044   0.00560  -0.1743   0.6450   0.7395
   3.250   1.0309   0.01104   0.00599  -0.1707   0.6015   0.7446
   3.500   1.0414   0.01165   0.00639  -0.1674   0.5580   0.7485
   3.750   1.0514   0.01226   0.00683  -0.1639   0.5181   0.7512
   4.000   1.0657   0.01284   0.00723  -0.1615   0.4796   0.7531
   4.250   1.0818   0.01340   0.00762  -0.1595   0.4438   0.7547
   4.500   1.0997   0.01395   0.00800  -0.1580   0.4098   0.7564
   4.750   1.1190   0.01448   0.00838  -0.1567   0.3787   0.7579
   5.000   1.1393   0.01500   0.00877  -0.1557   0.3512   0.7593
   5.250   1.1602   0.01552   0.00917  -0.1548   0.3266   0.7609
   5.750   1.2003   0.01647   0.00997  -0.1526   0.2874   0.7630
   6.000   1.2211   0.01692   0.01038  -0.1516   0.2724   0.7640
