  
       XFOIL         Version 6.99
  
 Calculated polar for: LDS-2 AIRFOIL                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0289   0.00747   0.00225  -0.0498   0.7782   0.5352
  -1.750   0.0550   0.00740   0.00219  -0.0493   0.7710   0.5645
  -1.500   0.0809   0.00731   0.00216  -0.0488   0.7636   0.5915
  -1.250   0.1061   0.00720   0.00214  -0.0480   0.7568   0.6290
  -1.000   0.1305   0.00707   0.00215  -0.0471   0.7503   0.6742
  -0.750   0.1561   0.00697   0.00214  -0.0465   0.7437   0.7044
  -0.500   0.1822   0.00691   0.00212  -0.0460   0.7382   0.7318
  -0.250   0.2076   0.00681   0.00213  -0.0453   0.7311   0.7632
   0.000   0.2333   0.00674   0.00212  -0.0445   0.7246   0.7979
   0.250   0.2589   0.00664   0.00216  -0.0438   0.7169   0.8376
   0.500   0.2872   0.00661   0.00220  -0.0435   0.7103   0.8772
   0.750   0.3199   0.00662   0.00227  -0.0443   0.7026   0.9107
   1.000   0.3554   0.00669   0.00229  -0.0456   0.6930   0.9354
   1.250   0.3934   0.00675   0.00232  -0.0476   0.6810   0.9514
   1.500   0.4306   0.00683   0.00238  -0.0494   0.6712   0.9636
   1.750   0.4710   0.00692   0.00242  -0.0520   0.6617   0.9703
   2.000   0.5092   0.00701   0.00245  -0.0541   0.6497   0.9776
   2.250   0.5473   0.00708   0.00250  -0.0562   0.6370   0.9844
   2.500   0.5879   0.00714   0.00253  -0.0590   0.6249   0.9892
   2.750   0.6270   0.00722   0.00257  -0.0614   0.6111   0.9946
   3.000   0.6677   0.00728   0.00259  -0.0643   0.5951   0.9990
   3.250   0.6940   0.00735   0.00261  -0.0640   0.5779   1.0000
   3.500   0.7152   0.00745   0.00266  -0.0627   0.5608   1.0000
   3.750   0.7363   0.00757   0.00273  -0.0614   0.5392   1.0000
   4.000   0.7564   0.00774   0.00281  -0.0598   0.5123   1.0000
   4.250   0.7748   0.00801   0.00292  -0.0579   0.4722   1.0000
   4.500   0.7909   0.00843   0.00311  -0.0557   0.4203   1.0000
   4.750   0.8055   0.00899   0.00338  -0.0533   0.3606   1.0000
   5.000   0.8193   0.00963   0.00372  -0.0508   0.3032   1.0000
   5.250   0.8355   0.01015   0.00404  -0.0487   0.2631   1.0000
   5.500   0.8522   0.01065   0.00436  -0.0467   0.2265   1.0000
   5.750   0.8692   0.01114   0.00469  -0.0448   0.1960   1.0000
   6.000   0.8870   0.01159   0.00501  -0.0430   0.1715   1.0000
