  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 335 (D.F.W.) AIRFOIL                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2870   0.01497   0.00924  -0.0994   0.7742   0.0546
  -1.500   0.3392   0.01075   0.00442  -0.0983   0.7558   0.0453
  -1.250   0.3656   0.01017   0.00371  -0.0978   0.7456   0.0450
  -1.000   0.3919   0.00970   0.00317  -0.0973   0.7349   0.0457
  -0.750   0.4182   0.00937   0.00279  -0.0968   0.7240   0.0475
  -0.500   0.4444   0.00913   0.00249  -0.0963   0.7123   0.0493
  -0.250   0.4706   0.00894   0.00224  -0.0959   0.6995   0.0506
   0.000   0.4968   0.00879   0.00203  -0.0954   0.6850   0.0515
   0.250   0.5227   0.00869   0.00186  -0.0948   0.6681   0.0523
   0.500   0.5485   0.00865   0.00173  -0.0943   0.6493   0.0537
   0.750   0.5741   0.00864   0.00163  -0.0937   0.6263   0.0550
   1.000   0.5994   0.00864   0.00151  -0.0931   0.5995   0.0583
   1.250   0.6241   0.00870   0.00148  -0.0923   0.5648   0.0735
   1.500   0.6456   0.00823   0.00164  -0.0915   0.5202   0.4124
   2.000   0.7021   0.00764   0.00189  -0.0920   0.4494   1.0000
   2.250   0.7267   0.00791   0.00201  -0.0913   0.4318   1.0000
   2.500   0.7518   0.00814   0.00213  -0.0908   0.4188   1.0000
   2.750   0.7774   0.00833   0.00226  -0.0904   0.4086   1.0000
   3.000   0.8030   0.00852   0.00240  -0.0899   0.3997   1.0000
   3.250   0.8282   0.00875   0.00255  -0.0894   0.3915   1.0000
   3.500   0.8542   0.00890   0.00270  -0.0891   0.3834   1.0000
   3.750   0.8796   0.00911   0.00286  -0.0886   0.3764   1.0000
   4.000   0.9056   0.00926   0.00302  -0.0883   0.3697   1.0000
   4.250   0.9308   0.00948   0.00321  -0.0878   0.3636   1.0000
   4.500   0.9570   0.00961   0.00338  -0.0875   0.3576   1.0000
   4.750   0.9821   0.00983   0.00356  -0.0871   0.3493   1.0000
   5.000   1.0078   0.00996   0.00373  -0.0867   0.3397   1.0000
   5.250   1.0334   0.01013   0.00390  -0.0863   0.3296   1.0000
   5.500   1.0586   0.01031   0.00408  -0.0859   0.3178   1.0000
   5.750   1.0837   0.01050   0.00426  -0.0855   0.3043   1.0000
   6.000   1.1085   0.01071   0.00446  -0.0850   0.2863   1.0000
