  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 60-126/1 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3514   0.00923   0.00241  -0.1308   0.7581   0.0444
  -1.500   0.4097   0.00793   0.00210  -0.1323   0.7399   0.3593
  -1.250   0.4378   0.00788   0.00211  -0.1322   0.7304   0.4038
  -1.000   0.4656   0.00787   0.00212  -0.1320   0.7189   0.4277
  -0.750   0.4934   0.00788   0.00211  -0.1318   0.7074   0.4423
  -0.500   0.5211   0.00792   0.00212  -0.1316   0.6956   0.4622
  -0.250   0.5484   0.00797   0.00217  -0.1313   0.6820   0.4827
   0.000   0.5757   0.00805   0.00222  -0.1310   0.6683   0.5012
   0.250   0.6029   0.00811   0.00223  -0.1307   0.6538   0.5114
   0.500   0.6302   0.00819   0.00226  -0.1304   0.6393   0.5216
   0.750   0.6575   0.00825   0.00230  -0.1301   0.6258   0.5301
   1.250   0.7122   0.00842   0.00240  -0.1296   0.6006   0.5474
   1.500   0.7394   0.00850   0.00246  -0.1294   0.5867   0.5557
   1.750   0.7666   0.00860   0.00253  -0.1291   0.5730   0.5649
   2.000   0.7933   0.00871   0.00261  -0.1288   0.5575   0.5740
   2.250   0.8198   0.00884   0.00270  -0.1285   0.5412   0.5843
   2.500   0.8463   0.00899   0.00280  -0.1281   0.5250   0.5949
   2.750   0.8729   0.00910   0.00291  -0.1278   0.5095   0.6048
   3.000   0.8995   0.00924   0.00303  -0.1275   0.4929   0.6154
   3.250   0.9257   0.00941   0.00316  -0.1271   0.4753   0.6271
   3.500   0.9519   0.00956   0.00330  -0.1268   0.4591   0.6396
   3.750   0.9779   0.00973   0.00347  -0.1264   0.4411   0.6535
   4.000   1.0036   0.00991   0.00364  -0.1260   0.4239   0.6698
   4.250   1.0292   0.01010   0.00384  -0.1255   0.4071   0.6889
   4.500   1.0547   0.01028   0.00405  -0.1251   0.3890   0.7132
   4.750   1.0794   0.01048   0.00428  -0.1245   0.3682   0.7461
   5.000   1.1026   0.01067   0.00454  -0.1236   0.3482   0.7977
   5.250   1.1177   0.01058   0.00468  -0.1207   0.3304   1.0000
   5.500   1.1425   0.01094   0.00494  -0.1203   0.3085   1.0000
   5.750   1.1668   0.01133   0.00523  -0.1197   0.2881   1.0000
   6.000   1.1900   0.01181   0.00557  -0.1191   0.2615   1.0000
