  
       XFOIL         Version 6.99
  
 Calculated polar for: HT12                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2193   0.00671   0.00132  -0.0023   1.0000   0.3490
  -1.750  -0.1917   0.00642   0.00123  -0.0022   1.0000   0.4064
  -1.500  -0.1642   0.00609   0.00116  -0.0021   1.0000   0.4738
  -1.250  -0.1372   0.00562   0.00108  -0.0020   1.0000   0.5752
  -1.000  -0.1130   0.00493   0.00106  -0.0011   1.0000   0.7477
  -0.750  -0.0948   0.00437   0.00107   0.0020   1.0000   0.9271
  -0.500  -0.0549   0.00429   0.00102  -0.0004   1.0000   1.0000
  -0.250  -0.0274   0.00428   0.00099  -0.0002   1.0000   1.0000
   0.000   0.0001   0.00428   0.00098   0.0000   1.0000   1.0000
   0.250   0.0276   0.00428   0.00099   0.0002   1.0000   1.0000
   0.500   0.0551   0.00429   0.00102   0.0004   1.0000   1.0000
   0.750   0.0950   0.00437   0.00107  -0.0020   0.9263   1.0000
   1.000   0.1130   0.00494   0.00106   0.0011   0.7458   1.0000
   1.250   0.1374   0.00563   0.00108   0.0020   0.5740   1.0000
   1.500   0.1643   0.00609   0.00116   0.0022   0.4737   1.0000
   1.750   0.1918   0.00642   0.00123   0.0022   0.4058   1.0000
   2.000   0.2195   0.00672   0.00132   0.0023   0.3483   1.0000
   2.250   0.2472   0.00700   0.00142   0.0023   0.2955   1.0000
   2.500   0.2749   0.00732   0.00155   0.0023   0.2405   1.0000
   2.750   0.3025   0.00769   0.00169   0.0023   0.1824   1.0000
   3.000   0.3301   0.00810   0.00189   0.0023   0.1279   1.0000
   3.250   0.3577   0.00855   0.00214   0.0023   0.0853   1.0000
   3.500   0.3854   0.00903   0.00250   0.0023   0.0582   1.0000
   3.750   0.4132   0.00947   0.00292   0.0024   0.0450   1.0000
   4.000   0.4409   0.01004   0.00349   0.0025   0.0359   1.0000
   4.250   0.4687   0.01042   0.00392   0.0027   0.0319   1.0000
   4.500   0.4959   0.01121   0.00475   0.0028   0.0276   1.0000
   4.750   0.5233   0.01182   0.00544   0.0030   0.0251   1.0000
   5.000   0.5506   0.01244   0.00612   0.0032   0.0229   1.0000
   5.250   0.5776   0.01315   0.00689   0.0034   0.0212   1.0000
   5.500   0.6031   0.01514   0.00906   0.0037   0.0195   1.0000
   5.750   0.6299   0.01618   0.01029   0.0040   0.0185   1.0000
   6.000   0.6567   0.01714   0.01142   0.0043   0.0172   1.0000
