  
       XFOIL         Version 6.99
  
 Calculated polar for: BOEING 707 .54 SPAN AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0348   0.01202   0.00564  -0.0465   0.8431   0.0323
  -1.750   0.0619   0.01150   0.00497  -0.0458   0.8359   0.0269
  -1.500   0.0885   0.01129   0.00474  -0.0454   0.8285   0.0262
  -1.250   0.1123   0.01036   0.00377  -0.0445   0.8218   0.0257
  -0.750   0.1603   0.00918   0.00248  -0.0429   0.8079   0.0285
  -0.500   0.1855   0.00888   0.00214  -0.0423   0.7983   0.0326
  -0.250   0.2109   0.00870   0.00188  -0.0417   0.7856   0.0389
   0.000   0.2337   0.00808   0.00159  -0.0407   0.7712   0.2011
   0.250   0.2381   0.00610   0.00157  -0.0361   0.7578   0.7996
   0.500   0.2611   0.00588   0.00158  -0.0343   0.7356   0.9085
   0.750   0.3036   0.00595   0.00161  -0.0370   0.7155   0.9594
   1.000   0.3453   0.00606   0.00159  -0.0399   0.6901   0.9730
   1.250   0.3844   0.00622   0.00155  -0.0424   0.6497   0.9818
   1.500   0.4307   0.00649   0.00154  -0.0465   0.5922   0.9920
   1.750   0.4676   0.00674   0.00154  -0.0488   0.5349   0.9972
   2.000   0.4960   0.00722   0.00161  -0.0495   0.4411   1.0000
   2.250   0.5118   0.00785   0.00181  -0.0475   0.3429   1.0000
   2.500   0.5308   0.00827   0.00197  -0.0461   0.2863   1.0000
   2.750   0.5497   0.00873   0.00215  -0.0447   0.2283   1.0000
   3.000   0.5695   0.00912   0.00233  -0.0434   0.1832   1.0000
   3.250   0.5900   0.00948   0.00253  -0.0421   0.1461   1.0000
   3.500   0.6102   0.00987   0.00275  -0.0409   0.1097   1.0000
   3.750   0.6299   0.01036   0.00302  -0.0395   0.0626   1.0000
   4.000   0.6523   0.01060   0.00324  -0.0386   0.0553   1.0000
   4.250   0.6755   0.01079   0.00346  -0.0378   0.0513   1.0000
   4.500   0.6978   0.01108   0.00377  -0.0368   0.0438   1.0000
   4.750   0.7201   0.01137   0.00402  -0.0359   0.0311   1.0000
   5.000   0.7422   0.01170   0.00430  -0.0349   0.0261   1.0000
   5.250   0.7647   0.01200   0.00462  -0.0340   0.0246   1.0000
   5.500   0.7871   0.01232   0.00498  -0.0331   0.0233   1.0000
   5.750   0.8090   0.01272   0.00546  -0.0320   0.0217   1.0000
   6.000   0.8299   0.01324   0.00607  -0.0309   0.0198   1.0000
