  
       XFOIL         Version 6.99
  
 Calculated polar for: CLARK YS AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1436   0.01061   0.00322   0.0141   0.6852   0.0711
  -1.750  -0.1185   0.01020   0.00299   0.0147   0.6797   0.1134
  -1.500  -0.0939   0.00977   0.00283   0.0154   0.6725   0.1782
  -1.250  -0.0698   0.00942   0.00269   0.0161   0.6666   0.2463
  -0.750  -0.0242   0.00869   0.00247   0.0182   0.6527   0.3907
  -0.500  -0.0161   0.00782   0.00231   0.0222   0.6456   0.5788
  -0.250  -0.0039   0.00715   0.00266   0.0265   0.6390   0.8843
   0.000   0.0181   0.00731   0.00278   0.0282   0.6312   0.9039
   0.250   0.0483   0.00766   0.00306   0.0284   0.6230   0.9198
   0.500   0.1265   0.00859   0.00394   0.0187   0.6117   0.9317
   0.750   0.2192   0.00988   0.00512   0.0064   0.5993   0.9487
   1.000   0.3026   0.01036   0.00550  -0.0046   0.5859   0.9596
   1.250   0.3687   0.01046   0.00553  -0.0123   0.5718   0.9712
   1.500   0.4077   0.01044   0.00543  -0.0146   0.5575   0.9763
   1.750   0.4532   0.01036   0.00529  -0.0182   0.5419   0.9824
   2.000   0.5061   0.01007   0.00491  -0.0235   0.5231   0.9903
   2.250   0.5666   0.00953   0.00427  -0.0305   0.4993   1.0000
   2.500   0.5916   0.00961   0.00426  -0.0300   0.4781   1.0000
   2.750   0.6164   0.00972   0.00428  -0.0295   0.4541   1.0000
   3.000   0.6411   0.00988   0.00431  -0.0290   0.4297   1.0000
   3.250   0.6659   0.01003   0.00437  -0.0285   0.4077   1.0000
   3.500   0.6906   0.01020   0.00445  -0.0280   0.3895   1.0000
   3.750   0.7154   0.01036   0.00454  -0.0276   0.3755   1.0000
   4.000   0.7402   0.01050   0.00464  -0.0271   0.3646   1.0000
   4.250   0.7650   0.01065   0.00475  -0.0267   0.3550   1.0000
   4.750   0.7791   0.01143   0.00550  -0.0182   0.3414   0.9920
   5.000   0.7999   0.01155   0.00565  -0.0169   0.3351   0.9908
   5.250   0.8199   0.01175   0.00582  -0.0155   0.3284   0.9897
   5.500   0.8404   0.01188   0.00598  -0.0141   0.3226   0.9888
   5.750   0.8622   0.01204   0.00614  -0.0131   0.3156   0.9884
   6.000   0.8835   0.01219   0.00631  -0.0119   0.3093   0.9880
