  
       XFOIL         Version 6.99
  
 Calculated polar for: RG 14 AIRFOIL                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0285   0.00620   0.00206  -0.0433   0.9477   0.6162
  -1.750  -0.0032   0.00568   0.00206  -0.0423   0.9385   0.7653
  -1.500   0.0266   0.00554   0.00202  -0.0422   0.9295   0.8211
  -1.250   0.0563   0.00546   0.00195  -0.0421   0.9190   0.8514
  -1.000   0.0841   0.00542   0.00189  -0.0416   0.9060   0.8727
  -0.750   0.1103   0.00540   0.00184  -0.0408   0.8910   0.8917
  -0.500   0.1357   0.00541   0.00180  -0.0398   0.8748   0.9078
  -0.250   0.1609   0.00543   0.00177  -0.0388   0.8580   0.9215
   0.000   0.1858   0.00547   0.00174  -0.0377   0.8399   0.9344
   0.250   0.2114   0.00552   0.00173  -0.0368   0.8207   0.9468
   0.500   0.2395   0.00559   0.00172  -0.0364   0.8012   0.9570
   0.750   0.2717   0.00568   0.00172  -0.0371   0.7802   0.9646
   1.000   0.3045   0.00578   0.00172  -0.0380   0.7574   0.9727
   1.250   0.3435   0.00590   0.00174  -0.0403   0.7332   0.9776
   1.500   0.3790   0.00603   0.00177  -0.0418   0.7077   0.9836
   1.750   0.4192   0.00615   0.00178  -0.0445   0.6793   0.9871
   2.000   0.4569   0.00630   0.00181  -0.0467   0.6492   0.9920
   2.250   0.4936   0.00644   0.00184  -0.0487   0.6184   0.9963
   2.500   0.5295   0.00659   0.00187  -0.0506   0.5858   1.0000
   2.750   0.5492   0.00674   0.00191  -0.0490   0.5571   1.0000
   3.000   0.5686   0.00689   0.00197  -0.0475   0.5287   1.0000
   3.250   0.5876   0.00708   0.00207  -0.0458   0.4974   1.0000
   3.500   0.6070   0.00728   0.00218  -0.0442   0.4683   1.0000
   3.750   0.6269   0.00751   0.00230  -0.0427   0.4376   1.0000
   4.000   0.6474   0.00777   0.00245  -0.0413   0.4046   1.0000
   4.250   0.6686   0.00805   0.00261  -0.0401   0.3723   1.0000
   4.500   0.6907   0.00835   0.00283  -0.0391   0.3404   1.0000
   4.750   0.7131   0.00869   0.00304  -0.0381   0.3047   1.0000
   5.000   0.7358   0.00907   0.00329  -0.0372   0.2694   1.0000
   5.250   0.7585   0.00949   0.00356  -0.0364   0.2317   1.0000
   5.500   0.7811   0.00996   0.00387  -0.0356   0.1923   1.0000
   5.750   0.8037   0.01046   0.00423  -0.0349   0.1568   1.0000
   6.000   0.8268   0.01093   0.00459  -0.0342   0.1281   1.0000
