  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 64(1)-212 MOD B                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0376   0.00712   0.00220  -0.0312   0.7602   0.6047
  -1.750  -0.0096   0.00711   0.00217  -0.0309   0.7472   0.6229
  -1.500   0.0177   0.00713   0.00224  -0.0304   0.7340   0.6523
  -1.250   0.0454   0.00717   0.00226  -0.0301   0.7206   0.6695
  -1.000   0.0733   0.00717   0.00223  -0.0298   0.7048   0.6780
  -0.750   0.1015   0.00720   0.00218  -0.0296   0.6869   0.6862
  -0.500   0.1292   0.00721   0.00214  -0.0293   0.6656   0.6928
  -0.250   0.1567   0.00728   0.00210  -0.0291   0.6351   0.7001
   0.000   0.1833   0.00743   0.00207  -0.0286   0.5854   0.7068
   0.250   0.2026   0.00846   0.00222  -0.0273   0.3627   0.7138
   0.500   0.2274   0.00904   0.00242  -0.0270   0.2830   0.7212
   1.000   0.2815   0.00951   0.00264  -0.0267   0.2360   0.7369
   1.250   0.3088   0.00964   0.00276  -0.0265   0.2256   0.7444
   1.500   0.3364   0.00982   0.00288  -0.0264   0.2177   0.7529
   1.750   0.3637   0.00994   0.00301  -0.0261   0.2113   0.7605
   2.000   0.3907   0.01018   0.00317  -0.0260   0.2048   0.7693
   2.250   0.4181   0.01026   0.00331  -0.0258   0.2010   0.7772
   2.500   0.4457   0.01040   0.00345  -0.0256   0.1971   0.7863
   2.750   0.4723   0.01057   0.00362  -0.0253   0.1934   0.7950
   3.000   0.4984   0.01086   0.00388  -0.0250   0.1893   0.8041
   3.250   0.5254   0.01099   0.00406  -0.0247   0.1872   0.8133
   3.500   0.5523   0.01112   0.00423  -0.0244   0.1846   0.8221
   3.750   0.5793   0.01128   0.00440  -0.0242   0.1818   0.8319
   4.000   0.6052   0.01144   0.00460  -0.0237   0.1791   0.8409
   4.250   0.6310   0.01169   0.00485  -0.0233   0.1765   0.8511
   4.500   0.6552   0.01211   0.00526  -0.0226   0.1736   0.8616
   4.750   0.6809   0.01223   0.00545  -0.0221   0.1723   0.8718
   5.000   0.7064   0.01239   0.00568  -0.0215   0.1707   0.8828
   5.250   0.7314   0.01257   0.00591  -0.0209   0.1688   0.8946
   5.500   0.7551   0.01273   0.00612  -0.0200   0.1667   0.9070
   5.750   0.7780   0.01291   0.00634  -0.0189   0.1647   0.9210
   6.000   0.8000   0.01310   0.00657  -0.0176   0.1629   0.9374
