  
       XFOIL         Version 6.99
  
 Calculated polar for: BOEING VERTOL V(1.95)3009-1.25 AIRFOIL          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0979   0.00865   0.00245  -0.0179   0.9271   0.0939
  -1.750  -0.0696   0.00841   0.00224  -0.0177   0.9063   0.1096
  -1.500  -0.0440   0.00805   0.00205  -0.0170   0.8835   0.1624
  -1.250  -0.0247   0.00676   0.00178  -0.0158   0.8606   0.4674
  -1.000  -0.0046   0.00610   0.00172  -0.0140   0.8352   0.6551
  -0.750   0.0176   0.00584   0.00171  -0.0123   0.8091   0.7516
  -0.500   0.0407   0.00571   0.00170  -0.0107   0.7850   0.8168
  -0.250   0.0642   0.00566   0.00172  -0.0091   0.7592   0.8691
   0.000   0.0899   0.00570   0.00175  -0.0080   0.7329   0.9096
   0.250   0.1197   0.00581   0.00178  -0.0079   0.7059   0.9399
   0.500   0.1526   0.00596   0.00182  -0.0085   0.6763   0.9621
   0.750   0.1899   0.00616   0.00186  -0.0102   0.6430   0.9766
   1.000   0.2363   0.00638   0.00190  -0.0139   0.6042   0.9877
   1.250   0.2833   0.00661   0.00192  -0.0179   0.5611   0.9962
   1.500   0.3211   0.00680   0.00192  -0.0201   0.5210   1.0000
   1.750   0.3463   0.00695   0.00191  -0.0197   0.4867   1.0000
   2.000   0.3712   0.00713   0.00193  -0.0192   0.4495   1.0000
   2.250   0.3959   0.00736   0.00196  -0.0186   0.4063   1.0000
   2.500   0.4204   0.00762   0.00202  -0.0180   0.3651   1.0000
   2.750   0.4448   0.00789   0.00211  -0.0174   0.3257   1.0000
   3.000   0.4691   0.00818   0.00221  -0.0168   0.2881   1.0000
   3.250   0.4934   0.00846   0.00234  -0.0161   0.2578   1.0000
   3.500   0.5178   0.00873   0.00248  -0.0155   0.2339   1.0000
   3.750   0.5425   0.00896   0.00263  -0.0148   0.2177   1.0000
   4.000   0.5672   0.00920   0.00279  -0.0142   0.2060   1.0000
   4.250   0.5921   0.00941   0.00296  -0.0136   0.1968   1.0000
   4.500   0.6169   0.00963   0.00315  -0.0129   0.1893   1.0000
   4.750   0.6418   0.00986   0.00335  -0.0123   0.1827   1.0000
   5.000   0.6665   0.01010   0.00357  -0.0117   0.1761   1.0000
   5.250   0.6917   0.01031   0.00376  -0.0111   0.1690   1.0000
   5.500   0.7165   0.01057   0.00401  -0.0105   0.1619   1.0000
   5.750   0.7420   0.01076   0.00420  -0.0100   0.1552   1.0000
   6.000   0.7669   0.01104   0.00446  -0.0095   0.1482   1.0000
