  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-5A BL1256 AIRFOIL                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0207   0.00936   0.00270  -0.0453   0.8289   0.0791
  -1.750   0.0066   0.00917   0.00257  -0.0451   0.8179   0.0951
  -1.500   0.0340   0.00903   0.00245  -0.0449   0.8073   0.1171
  -1.250   0.0616   0.00888   0.00236  -0.0448   0.7963   0.1373
  -1.000   0.0895   0.00876   0.00227  -0.0447   0.7867   0.1580
  -0.750   0.1171   0.00860   0.00219  -0.0447   0.7778   0.1891
  -0.500   0.1420   0.00732   0.00192  -0.0450   0.7685   0.5064
  -0.250   0.1681   0.00696   0.00198  -0.0446   0.7604   0.6431
   0.250   0.2230   0.00682   0.00204  -0.0439   0.7408   0.7188
   0.500   0.2500   0.00682   0.00208  -0.0435   0.7294   0.7475
   0.750   0.2771   0.00682   0.00212  -0.0430   0.7157   0.7695
   1.000   0.3041   0.00684   0.00214  -0.0425   0.6997   0.7885
   1.250   0.3312   0.00687   0.00216  -0.0421   0.6835   0.8039
   1.500   0.3585   0.00690   0.00218  -0.0417   0.6682   0.8166
   1.750   0.3856   0.00694   0.00222  -0.0413   0.6510   0.8291
   2.000   0.4123   0.00700   0.00227  -0.0408   0.6320   0.8432
   2.250   0.4382   0.00710   0.00233  -0.0401   0.6084   0.8576
   2.500   0.4637   0.00722   0.00239  -0.0393   0.5804   0.8694
   2.750   0.4885   0.00738   0.00247  -0.0385   0.5490   0.8817
   3.000   0.5123   0.00760   0.00256  -0.0374   0.5070   0.8948
   3.250   0.5343   0.00800   0.00269  -0.0362   0.4346   0.9069
   3.500   0.5545   0.00871   0.00295  -0.0348   0.3283   0.9184
   3.750   0.5719   0.00966   0.00334  -0.0331   0.1994   0.9303
   4.250   0.6155   0.01049   0.00383  -0.0307   0.1255   0.9580
   4.500   0.6437   0.01082   0.00406  -0.0309   0.0999   0.9734
   4.750   0.6765   0.01127   0.00439  -0.0322   0.0823   0.9902
   5.000   0.7057   0.01166   0.00474  -0.0328   0.0742   1.0000
   5.250   0.7324   0.01205   0.00507  -0.0328   0.0691   1.0000
   5.500   0.7593   0.01240   0.00541  -0.0328   0.0661   1.0000
   5.750   0.7863   0.01270   0.00571  -0.0328   0.0634   1.0000
   6.000   0.8124   0.01309   0.00605  -0.0327   0.0609   1.0000
