  
       XFOIL         Version 6.99
  
 Calculated polar for: RAE(NPL) 5212 AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0719   0.00729   0.00274  -0.0734   0.8894   0.6161
  -1.750   0.1000   0.00738   0.00282  -0.0731   0.8822   0.6302
  -1.500   0.1298   0.00750   0.00290  -0.0732   0.8764   0.6432
  -1.250   0.1568   0.00755   0.00297  -0.0728   0.8685   0.6509
  -1.000   0.1866   0.00758   0.00292  -0.0730   0.8615   0.6564
  -0.750   0.2134   0.00754   0.00286  -0.0726   0.8514   0.6599
  -0.500   0.2409   0.00752   0.00281  -0.0722   0.8405   0.6631
  -0.250   0.2678   0.00750   0.00273  -0.0717   0.8263   0.6666
   0.000   0.2949   0.00750   0.00266  -0.0713   0.8131   0.6703
   0.250   0.3215   0.00751   0.00259  -0.0708   0.7980   0.6737
   0.500   0.3477   0.00748   0.00254  -0.0702   0.7817   0.6766
   0.750   0.3742   0.00749   0.00251  -0.0697   0.7668   0.6799
   1.000   0.4009   0.00751   0.00250  -0.0693   0.7528   0.6834
   1.250   0.4278   0.00756   0.00249  -0.0689   0.7396   0.6870
   1.500   0.4541   0.00758   0.00248  -0.0684   0.7240   0.6902
   1.750   0.4800   0.00761   0.00250  -0.0678   0.7056   0.6934
   2.000   0.5053   0.00769   0.00252  -0.0671   0.6830   0.6970
   2.250   0.5302   0.00779   0.00255  -0.0664   0.6561   0.7008
   2.500   0.5536   0.00796   0.00257  -0.0653   0.6178   0.7044
   2.750   0.5735   0.00825   0.00264  -0.0636   0.5539   0.7079
   3.000   0.5898   0.00884   0.00284  -0.0613   0.4633   0.7118
   3.250   0.6062   0.00955   0.00311  -0.0592   0.3693   0.7162
   3.500   0.6239   0.01025   0.00341  -0.0575   0.2832   0.7202
   3.750   0.6425   0.01090   0.00372  -0.0559   0.2081   0.7241
   4.000   0.6618   0.01154   0.00404  -0.0545   0.1452   0.7287
   4.250   0.6838   0.01200   0.00434  -0.0535   0.1185   0.7333
   4.500   0.7067   0.01232   0.00463  -0.0526   0.1065   0.7376
   4.750   0.7301   0.01261   0.00490  -0.0517   0.0996   0.7427
   5.000   0.7535   0.01293   0.00521  -0.0509   0.0949   0.7482
   5.250   0.7773   0.01316   0.00549  -0.0501   0.0919   0.7534
   5.500   0.8004   0.01344   0.00579  -0.0493   0.0887   0.7592
   5.750   0.8219   0.01387   0.00621  -0.0482   0.0853   0.7655
   6.000   0.8441   0.01418   0.00660  -0.0471   0.0833   0.7723
