  
       XFOIL         Version 6.99
  
 Calculated polar for: HORSTMANN AND QUAST HQ-300 GD(MOD 2) AIRFOIL    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3416   0.00904   0.00392  -0.1116   0.6591   0.7436
  -1.750   0.3687   0.00939   0.00422  -0.1111   0.6562   0.7593
  -1.500   0.3931   0.00973   0.00458  -0.1099   0.6530   0.7692
  -1.250   0.4206   0.00997   0.00480  -0.1096   0.6495   0.7785
  -1.000   0.4451   0.01021   0.00504  -0.1086   0.6463   0.7832
  -0.750   0.4741   0.01033   0.00510  -0.1088   0.6432   0.7877
  -0.500   0.5061   0.01044   0.00510  -0.1100   0.6402   0.7924
  -0.250   0.5326   0.01052   0.00521  -0.1096   0.6369   0.7945
   0.000   0.5594   0.01063   0.00532  -0.1093   0.6335   0.7971
   0.250   0.5873   0.01074   0.00541  -0.1093   0.6302   0.8006
   0.500   0.6182   0.01086   0.00545  -0.1101   0.6269   0.8059
   0.750   0.6450   0.01097   0.00556  -0.1099   0.6234   0.8090
   1.000   0.6708   0.01106   0.00568  -0.1094   0.6194   0.8115
   1.250   0.6984   0.01112   0.00572  -0.1094   0.6154   0.8140
   1.500   0.7277   0.01120   0.00574  -0.1098   0.6117   0.8166
   1.750   0.7588   0.01124   0.00578  -0.1108   0.6077   0.8198
   2.000   0.7908   0.01124   0.00578  -0.1121   0.6035   0.8226
   2.250   0.8181   0.01126   0.00580  -0.1120   0.5996   0.8240
   2.500   0.8460   0.01137   0.00586  -0.1122   0.5960   0.8256
   2.750   0.8738   0.01139   0.00594  -0.1123   0.5919   0.8274
   3.000   0.9022   0.01143   0.00600  -0.1127   0.5876   0.8293
   3.250   0.9317   0.01148   0.00603  -0.1133   0.5836   0.8314
   3.500   0.9622   0.01156   0.00610  -0.1141   0.5796   0.8339
   3.750   0.9942   0.01159   0.00616  -0.1154   0.5747   0.8364
   4.000   1.0228   0.01160   0.00619  -0.1159   0.5701   0.8379
   4.250   1.0501   0.01169   0.00626  -0.1159   0.5658   0.8393
   4.500   1.0771   0.01171   0.00636  -0.1160   0.5604   0.8408
   4.750   1.1047   0.01177   0.00644  -0.1162   0.5551   0.8425
   5.000   1.1328   0.01184   0.00653  -0.1165   0.5496   0.8442
   5.250   1.1612   0.01189   0.00662  -0.1169   0.5432   0.8461
   5.500   1.1901   0.01199   0.00671  -0.1175   0.5372   0.8483
   5.750   1.2201   0.01205   0.00684  -0.1184   0.5296   0.8505
