  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 481A AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2729   0.01115   0.00420  -0.1127   0.7174   0.0757
  -1.750   0.2899   0.01111   0.00404  -0.1102   0.6922   0.0773
  -1.500   0.3065   0.01113   0.00397  -0.1076   0.6707   0.0789
  -1.250   0.3239   0.01117   0.00392  -0.1051   0.6523   0.0809
  -1.000   0.3421   0.01122   0.00387  -0.1029   0.6368   0.0832
  -0.750   0.3603   0.01121   0.00384  -0.1007   0.6234   0.0864
  -0.500   0.3790   0.01126   0.00381  -0.0985   0.6105   0.0905
  -0.250   0.3986   0.01126   0.00384  -0.0966   0.5993   0.0966
   0.000   0.4191   0.01134   0.00389  -0.0949   0.5891   0.1058
   0.250   0.4404   0.01143   0.00399  -0.0933   0.5791   0.1178
   0.500   0.4629   0.01163   0.00413  -0.0919   0.5702   0.1281
   0.750   0.4840   0.01175   0.00427  -0.0903   0.5604   0.1342
   1.250   0.5265   0.01199   0.00445  -0.0873   0.5429   0.1448
   1.500   0.5467   0.01216   0.00453  -0.0855   0.5337   0.1492
   1.750   0.5675   0.01217   0.00455  -0.0839   0.5261   0.1530
   2.000   0.5876   0.01223   0.00461  -0.0822   0.5183   0.1567
   2.250   0.6086   0.01234   0.00468  -0.0807   0.5111   0.1605
   2.500   0.6297   0.01244   0.00476  -0.0791   0.5031   0.1635
   2.750   0.6489   0.01246   0.00476  -0.0773   0.4958   0.1672
   3.000   0.6698   0.01250   0.00483  -0.0757   0.4886   0.1712
   3.250   0.6899   0.01260   0.00490  -0.0741   0.4808   0.1750
   3.750   0.7285   0.01275   0.00505  -0.0704   0.4648   0.1833
   4.000   0.7474   0.01289   0.00515  -0.0686   0.4575   0.1880
   4.250   0.7683   0.01297   0.00526  -0.0671   0.4502   0.1927
   4.500   0.7879   0.01308   0.00536  -0.0654   0.4428   0.1965
   4.750   0.8078   0.01319   0.00548  -0.0638   0.4357   0.2019
   5.000   0.8274   0.01331   0.00562  -0.0621   0.4276   0.2078
   5.250   0.8457   0.01349   0.00578  -0.0603   0.4202   0.2184
