  
       XFOIL         Version 6.99
  
 Calculated polar for: AQUILA 9.3% smoothed                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1796   0.01335   0.00693  -0.0693   0.7082   0.0235
  -1.750   0.2061   0.01220   0.00555  -0.0685   0.6981   0.0231
  -1.500   0.2327   0.01177   0.00504  -0.0681   0.6872   0.0247
  -1.250   0.2590   0.01110   0.00426  -0.0675   0.6766   0.0252
  -1.000   0.2850   0.01055   0.00362  -0.0669   0.6664   0.0259
  -0.750   0.3106   0.01004   0.00301  -0.0662   0.6564   0.0277
  -0.500   0.3365   0.00966   0.00261  -0.0657   0.6459   0.0319
  -0.250   0.3628   0.00940   0.00229  -0.0653   0.6356   0.0380
   0.000   0.3895   0.00931   0.00216  -0.0650   0.6255   0.0468
   0.250   0.4158   0.00910   0.00191  -0.0645   0.6156   0.0632
   0.500   0.4252   0.00695   0.00193  -0.0614   0.6064   0.7864
   0.750   0.5078   0.00668   0.00187  -0.0729   0.5929   1.0000
   1.000   0.5327   0.00677   0.00185  -0.0722   0.5827   1.0000
   1.250   0.5576   0.00687   0.00185  -0.0716   0.5725   1.0000
   1.500   0.5826   0.00697   0.00186  -0.0709   0.5621   1.0000
   1.750   0.6078   0.00706   0.00188  -0.0703   0.5515   1.0000
   2.000   0.6329   0.00716   0.00191  -0.0697   0.5411   1.0000
   2.250   0.6580   0.00728   0.00196  -0.0691   0.5307   1.0000
   2.750   0.7082   0.00752   0.00208  -0.0680   0.5090   1.0000
   3.000   0.7334   0.00765   0.00215  -0.0675   0.4980   1.0000
   3.250   0.7586   0.00779   0.00224  -0.0669   0.4870   1.0000
   3.500   0.7836   0.00794   0.00234  -0.0664   0.4759   1.0000
   3.750   0.8086   0.00810   0.00244  -0.0658   0.4645   1.0000
   4.000   0.8337   0.00825   0.00256  -0.0653   0.4527   1.0000
   4.250   0.8589   0.00841   0.00269  -0.0648   0.4406   1.0000
   4.500   0.8840   0.00858   0.00283  -0.0643   0.4288   1.0000
   4.750   0.9090   0.00876   0.00298  -0.0638   0.4171   1.0000
   5.000   0.9339   0.00896   0.00314  -0.0633   0.4051   1.0000
   5.250   0.9586   0.00917   0.00333  -0.0628   0.3929   1.0000
   5.500   0.9833   0.00939   0.00352  -0.0623   0.3809   1.0000
   5.750   1.0078   0.00963   0.00372  -0.0617   0.3687   1.0000
