  
       XFOIL         Version 6.99
  
 Calculated polar for: RG 14 9% AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0208   0.00627   0.00201  -0.0440   0.9358   0.6004
  -1.750   0.0039   0.00573   0.00202  -0.0429   0.9255   0.7502
  -1.500   0.0325   0.00561   0.00200  -0.0426   0.9151   0.8054
  -1.250   0.0608   0.00556   0.00195  -0.0423   0.9032   0.8336
  -1.000   0.0873   0.00554   0.00193  -0.0414   0.8896   0.8593
  -0.750   0.1130   0.00554   0.00191  -0.0405   0.8748   0.8795
  -0.500   0.1384   0.00556   0.00189  -0.0395   0.8589   0.8943
  -0.250   0.1633   0.00559   0.00186  -0.0384   0.8412   0.9078
   0.000   0.1877   0.00564   0.00185  -0.0372   0.8221   0.9205
   0.250   0.2116   0.00570   0.00184  -0.0359   0.8016   0.9332
   0.500   0.2369   0.00577   0.00183  -0.0349   0.7813   0.9439
   0.750   0.2648   0.00585   0.00184  -0.0345   0.7610   0.9526
   1.000   0.2939   0.00595   0.00185  -0.0345   0.7394   0.9616
   1.500   0.3623   0.00620   0.00191  -0.0369   0.6919   0.9748
   1.750   0.4004   0.00635   0.00195  -0.0390   0.6645   0.9789
   2.000   0.4359   0.00650   0.00200  -0.0406   0.6384   0.9845
   2.250   0.4751   0.00665   0.00203  -0.0431   0.6089   0.9879
   2.500   0.5113   0.00683   0.00208  -0.0450   0.5729   0.9923
   2.750   0.5463   0.00702   0.00213  -0.0466   0.5364   0.9961
   3.000   0.5816   0.00722   0.00220  -0.0484   0.5008   0.9996
   3.250   0.6031   0.00738   0.00228  -0.0473   0.4733   1.0000
   3.500   0.6217   0.00758   0.00236  -0.0456   0.4425   1.0000
   3.750   0.6399   0.00780   0.00247  -0.0438   0.4109   1.0000
   4.000   0.6583   0.00803   0.00262  -0.0420   0.3809   1.0000
   4.250   0.6770   0.00832   0.00277  -0.0403   0.3463   1.0000
   4.500   0.6962   0.00867   0.00296  -0.0388   0.3074   1.0000
   4.750   0.7159   0.00908   0.00318  -0.0373   0.2639   1.0000
   5.000   0.7361   0.00957   0.00345  -0.0360   0.2178   1.0000
   5.250   0.7573   0.01004   0.00376  -0.0349   0.1793   1.0000
   5.500   0.7797   0.01047   0.00407  -0.0340   0.1557   1.0000
   5.750   0.8026   0.01088   0.00441  -0.0332   0.1376   1.0000
   6.000   0.8262   0.01124   0.00472  -0.0326   0.1193   1.0000
