  
       XFOIL         Version 6.99
  
 Calculated polar for: USA 27 mod. AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3061   0.01169   0.00466  -0.0962   0.7134   0.0406
  -1.750   0.3271   0.01146   0.00431  -0.0946   0.6889   0.0406
  -1.500   0.3482   0.01131   0.00404  -0.0930   0.6677   0.0406
  -1.250   0.3698   0.01119   0.00383  -0.0916   0.6503   0.0407
  -1.000   0.3919   0.01109   0.00364  -0.0903   0.6352   0.0409
  -0.750   0.4138   0.01094   0.00343  -0.0890   0.6214   0.0414
  -0.500   0.4360   0.01085   0.00327  -0.0877   0.6077   0.0420
  -0.250   0.4582   0.01081   0.00315  -0.0864   0.5932   0.0428
   0.000   0.4804   0.01079   0.00307  -0.0852   0.5774   0.0437
   0.250   0.5026   0.01079   0.00300  -0.0839   0.5602   0.0450
   0.500   0.5245   0.01081   0.00294  -0.0826   0.5410   0.0469
   0.750   0.5455   0.01085   0.00290  -0.0811   0.5195   0.0500
   1.000   0.5655   0.01090   0.00290  -0.0794   0.4966   0.0613
   1.250   0.5821   0.01066   0.00297  -0.0773   0.4752   0.2050
   1.500   0.6019   0.01076   0.00310  -0.0757   0.4566   0.2546
   1.750   0.6230   0.01086   0.00322  -0.0744   0.4420   0.2946
   2.000   0.6448   0.01095   0.00335  -0.0733   0.4303   0.3353
   2.250   0.6661   0.01101   0.00346  -0.0720   0.4206   0.3796
   2.500   0.6746   0.01005   0.00352  -0.0683   0.4135   0.7531
   3.500   0.9369   0.01138   0.00499  -0.1014   0.3786   1.0000
   3.750   0.9548   0.01159   0.00513  -0.0994   0.3740   1.0000
   4.000   0.9748   0.01168   0.00524  -0.0979   0.3700   1.0000
   4.250   0.9935   0.01182   0.00535  -0.0961   0.3653   1.0000
   4.500   1.0110   0.01200   0.00549  -0.0941   0.3609   1.0000
   4.750   1.0284   0.01219   0.00565  -0.0921   0.3569   1.0000
   5.000   1.0470   0.01229   0.00577  -0.0903   0.3530   1.0000
   5.250   1.0645   0.01243   0.00591  -0.0883   0.3491   1.0000
   5.500   1.0807   0.01261   0.00607  -0.0860   0.3454   1.0000
   5.750   1.0956   0.01284   0.00625  -0.0835   0.3416   1.0000
   6.000   1.1110   0.01293   0.00639  -0.0810   0.3387   1.0000
