  
       XFOIL         Version 6.99
  
 Calculated polar for: TH 25816 HALE AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1177   0.01254   0.00743  -0.0857   0.7485   0.7344
  -1.750   0.1578   0.01248   0.00727  -0.0890   0.7470   0.7378
  -1.500   0.1399   0.01282   0.00769  -0.0801   0.7424   0.7412
  -1.250   0.1561   0.01298   0.00786  -0.0781   0.7394   0.7437
  -1.000   0.1829   0.01302   0.00788  -0.0785   0.7372   0.7461
  -0.750   0.2147   0.01301   0.00781  -0.0799   0.7356   0.7487
  -0.500   0.2497   0.01295   0.00769  -0.0820   0.7341   0.7514
  -0.250   0.2876   0.01287   0.00753  -0.0849   0.7328   0.7543
   0.000   0.3283   0.01284   0.00746  -0.0882   0.7315   0.7564
   0.250   0.3112   0.01332   0.00804  -0.0794   0.7270   0.7594
   0.500   0.3213   0.01356   0.00830  -0.0764   0.7237   0.7621
   0.750   0.3470   0.01362   0.00835  -0.0765   0.7215   0.7649
   1.000   0.3784   0.01361   0.00830  -0.0779   0.7199   0.7679
   1.250   0.4141   0.01354   0.00817  -0.0803   0.7185   0.7709
   1.500   0.4524   0.01349   0.00810  -0.0830   0.7172   0.7727
   1.750   0.4929   0.01350   0.00809  -0.0863   0.7159   0.7744
   2.000   0.4705   0.01414   0.00883  -0.0766   0.7110   0.7779
   2.250   0.4793   0.01444   0.00916  -0.0734   0.7077   0.7812
   2.500   0.5046   0.01452   0.00922  -0.0736   0.7056   0.7846
   2.750   0.5369   0.01448   0.00915  -0.0752   0.7040   0.7877
   3.000   0.5732   0.01444   0.00910  -0.0775   0.7026   0.7894
   3.250   0.6122   0.01440   0.00906  -0.0804   0.7013   0.7911
   3.500   0.6533   0.01441   0.00906  -0.0837   0.7001   0.7928
   3.750   0.6121   0.01538   0.01015  -0.0706   0.6938   0.7977
   4.000   0.6288   0.01558   0.01035  -0.0691   0.6909   0.8016
   4.250   0.6590   0.01557   0.01033  -0.0703   0.6889   0.8044
   4.500   0.6944   0.01550   0.01028  -0.0723   0.6874   0.8061
   4.750   0.7329   0.01544   0.01022  -0.0751   0.6861   0.8078
   5.000   0.7756   0.01535   0.01012  -0.0787   0.6847   0.8096
   5.250   0.7304   0.01654   0.01142  -0.0651   0.6775   0.8150
   5.500   0.7517   0.01667   0.01155  -0.0646   0.6747   0.8188
   5.750   0.7854   0.01654   0.01143  -0.0664   0.6727   0.8210
   6.000   0.8240   0.01637   0.01127  -0.0690   0.6710   0.8226
