  
       XFOIL         Version 6.99
  
 Calculated polar for: RAF 30 MOD AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2851   0.00617   0.00170   0.0117   0.9950   0.5977
  -1.750  -0.2478   0.00593   0.00165   0.0096   0.9894   0.6554
  -1.500  -0.2106   0.00574   0.00161   0.0076   0.9834   0.7031
  -1.250  -0.1726   0.00558   0.00157   0.0055   0.9774   0.7406
  -1.000  -0.1351   0.00540   0.00153   0.0035   0.9709   0.7796
  -0.750  -0.1007   0.00522   0.00150   0.0024   0.9620   0.8222
  -0.500  -0.0673   0.00507   0.00149   0.0016   0.9513   0.8624
  -0.250  -0.0344   0.00498   0.00151   0.0010   0.9377   0.8973
   0.000   0.0000   0.00496   0.00152   0.0000   0.9214   0.9215
   0.250   0.0344   0.00498   0.00151  -0.0010   0.8972   0.9377
   0.500   0.0672   0.00507   0.00149  -0.0016   0.8607   0.9513
   0.750   0.1006   0.00522   0.00150  -0.0024   0.8208   0.9620
   1.000   0.1352   0.00540   0.00153  -0.0035   0.7792   0.9710
   1.250   0.1726   0.00558   0.00157  -0.0055   0.7407   0.9774
   1.500   0.2107   0.00574   0.00161  -0.0076   0.7040   0.9834
   1.750   0.2479   0.00593   0.00166  -0.0096   0.6565   0.9894
   2.000   0.2851   0.00617   0.00170  -0.0117   0.5973   0.9950
   2.250   0.3228   0.00654   0.00173  -0.0141   0.5025   0.9998
   2.500   0.3434   0.00701   0.00178  -0.0129   0.3942   1.0000
   2.750   0.3634   0.00757   0.00191  -0.0117   0.2852   1.0000
   3.000   0.3827   0.00837   0.00215  -0.0105   0.1491   1.0000
   3.250   0.4032   0.00903   0.00246  -0.0093   0.0690   1.0000
   3.500   0.4259   0.00936   0.00274  -0.0083   0.0565   1.0000
   3.750   0.4489   0.00968   0.00308  -0.0074   0.0495   1.0000
   4.000   0.4715   0.01009   0.00350  -0.0063   0.0433   1.0000
   4.250   0.4939   0.01055   0.00403  -0.0053   0.0390   1.0000
   4.500   0.5167   0.01095   0.00446  -0.0043   0.0345   1.0000
   4.750   0.5376   0.01172   0.00528  -0.0030   0.0297   1.0000
   5.000   0.5614   0.01201   0.00562  -0.0022   0.0250   1.0000
   5.250   0.5824   0.01285   0.00649  -0.0009   0.0210   1.0000
   5.500   0.6026   0.01400   0.00777   0.0007   0.0188   1.0000
   5.750   0.6259   0.01452   0.00836   0.0016   0.0169   1.0000
   6.000   0.6482   0.01539   0.00934   0.0028   0.0152   1.0000
