  
       XFOIL         Version 6.99
  
 Calculated polar for: DFVLR R-4 AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2115   0.00865   0.00436  -0.1160   0.9262   0.6746
  -1.750   0.2405   0.00871   0.00445  -0.1160   0.9232   0.6788
  -1.500   0.2714   0.00873   0.00446  -0.1164   0.9201   0.6842
  -1.250   0.2993   0.00868   0.00438  -0.1162   0.9126   0.6892
  -1.000   0.3265   0.00852   0.00421  -0.1153   0.9025   0.6924
  -0.750   0.3534   0.00843   0.00408  -0.1145   0.8906   0.6965
  -0.500   0.3819   0.00839   0.00400  -0.1143   0.8795   0.7020
  -0.250   0.4090   0.00835   0.00396  -0.1138   0.8684   0.7049
   0.250   0.4643   0.00837   0.00398  -0.1130   0.8481   0.7110
   0.500   0.4935   0.00838   0.00396  -0.1132   0.8374   0.7152
   0.750   0.5222   0.00839   0.00395  -0.1132   0.8261   0.7185
   1.000   0.5491   0.00844   0.00402  -0.1127   0.8125   0.7208
   1.250   0.5762   0.00849   0.00407  -0.1123   0.7957   0.7235
   1.500   0.6037   0.00856   0.00409  -0.1120   0.7735   0.7265
   1.750   0.6312   0.00867   0.00408  -0.1118   0.7388   0.7301
   2.000   0.6526   0.00912   0.00409  -0.1102   0.6364   0.7329
   2.250   0.6654   0.01028   0.00451  -0.1072   0.4848   0.7347
   2.500   0.6822   0.01128   0.00495  -0.1053   0.3627   0.7368
   2.750   0.7016   0.01216   0.00534  -0.1039   0.2609   0.7392
   3.000   0.7237   0.01285   0.00568  -0.1031   0.1921   0.7420
   3.250   0.7487   0.01337   0.00598  -0.1028   0.1544   0.7457
   3.500   0.7736   0.01374   0.00626  -0.1022   0.1350   0.7484
   3.750   0.7975   0.01411   0.00658  -0.1014   0.1231   0.7507
   4.000   0.8222   0.01443   0.00689  -0.1008   0.1153   0.7532
   4.250   0.8473   0.01478   0.00721  -0.1003   0.1087   0.7558
   4.500   0.8737   0.01505   0.00748  -0.1002   0.1035   0.7584
   4.750   0.8992   0.01548   0.00786  -0.0999   0.0982   0.7610
   5.000   0.9247   0.01577   0.00818  -0.0996   0.0953   0.7630
   5.250   0.9493   0.01605   0.00850  -0.0989   0.0926   0.7647
   5.500   0.9734   0.01637   0.00886  -0.0983   0.0900   0.7666
   5.750   0.9970   0.01678   0.00927  -0.0975   0.0874   0.7688
   6.000   1.0183   0.01746   0.00995  -0.0964   0.0844   0.7712
