  
       XFOIL         Version 6.99
  
 Calculated polar for: Falcon                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1138   0.00734   0.00224  -0.0113   0.7277   0.6191
  -1.750  -0.0932   0.00723   0.00219  -0.0095   0.7063   0.6659
  -1.500  -0.0714   0.00717   0.00217  -0.0079   0.6862   0.7060
  -1.250  -0.0488   0.00713   0.00216  -0.0065   0.6673   0.7414
  -1.000  -0.0254   0.00714   0.00216  -0.0053   0.6497   0.7705
  -0.750  -0.0013   0.00717   0.00217  -0.0042   0.6333   0.7952
  -0.500   0.0236   0.00719   0.00218  -0.0033   0.6178   0.8174
  -0.250   0.0490   0.00723   0.00220  -0.0025   0.6030   0.8367
   0.000   0.0747   0.00728   0.00222  -0.0018   0.5889   0.8558
   0.250   0.1008   0.00733   0.00225  -0.0012   0.5753   0.8735
   0.500   0.1283   0.00740   0.00228  -0.0009   0.5618   0.8894
   0.750   0.1574   0.00747   0.00232  -0.0010   0.5485   0.9057
   1.000   0.1892   0.00756   0.00237  -0.0017   0.5350   0.9219
   1.250   0.2230   0.00766   0.00242  -0.0029   0.5212   0.9351
   1.500   0.2617   0.00777   0.00247  -0.0052   0.5066   0.9426
   1.750   0.2997   0.00790   0.00253  -0.0075   0.4919   0.9493
   2.000   0.3413   0.00805   0.00262  -0.0106   0.4768   0.9534
   2.250   0.3786   0.00820   0.00270  -0.0127   0.4626   0.9592
   2.500   0.4195   0.00838   0.00282  -0.0156   0.4482   0.9616
   2.750   0.4582   0.00858   0.00295  -0.0180   0.4346   0.9646
   3.000   0.4940   0.00877   0.00309  -0.0197   0.4214   0.9692
   3.250   0.5315   0.00899   0.00325  -0.0218   0.4081   0.9726
   3.500   0.5689   0.00920   0.00340  -0.0239   0.3952   0.9762
   3.750   0.6038   0.00941   0.00356  -0.0255   0.3830   0.9808
   4.000   0.6401   0.00961   0.00370  -0.0275   0.3709   0.9843
   4.250   0.6747   0.00980   0.00387  -0.0291   0.3588   0.9889
   4.500   0.7108   0.00999   0.00402  -0.0311   0.3466   0.9927
   4.750   0.7468   0.01019   0.00418  -0.0330   0.3352   0.9959
   5.000   0.7840   0.01036   0.00431  -0.0353   0.3236   0.9984
   5.250   0.8176   0.01053   0.00444  -0.0368   0.3117   1.0000
   5.500   0.8384   0.01063   0.00454  -0.0356   0.3015   1.0000
   5.750   0.8588   0.01076   0.00465  -0.0343   0.2916   1.0000
