  
       XFOIL         Version 6.99
  
 Calculated polar for: CAST 10-2/DOA 2 AIRFOIL                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0662   0.01122   0.00455  -0.0690   0.9125   0.0386
  -1.750   0.0939   0.01094   0.00430  -0.0691   0.9102   0.0521
  -1.500   0.1120   0.00867   0.00405  -0.0688   0.9080   0.6577
  -1.250   0.1403   0.00873   0.00414  -0.0688   0.9064   0.6867
  -1.000   0.1676   0.00879   0.00421  -0.0686   0.9031   0.7018
  -0.750   0.1941   0.00874   0.00418  -0.0681   0.8974   0.7150
  -0.500   0.2220   0.00859   0.00404  -0.0676   0.8927   0.7283
  -0.250   0.2491   0.00850   0.00394  -0.0672   0.8870   0.7350
   0.000   0.2766   0.00835   0.00378  -0.0669   0.8806   0.7417
   0.250   0.3047   0.00817   0.00356  -0.0666   0.8737   0.7467
   0.500   0.3320   0.00798   0.00338  -0.0662   0.8658   0.7501
   0.750   0.3600   0.00786   0.00325  -0.0661   0.8590   0.7542
   1.000   0.3882   0.00778   0.00316  -0.0661   0.8525   0.7585
   1.250   0.4173   0.00769   0.00308  -0.0663   0.8481   0.7622
   1.500   0.4445   0.00764   0.00308  -0.0662   0.8408   0.7661
   1.750   0.4733   0.00755   0.00298  -0.0663   0.8340   0.7707
   2.000   0.5008   0.00751   0.00297  -0.0662   0.8249   0.7756
   2.250   0.5282   0.00742   0.00292  -0.0660   0.8147   0.7798
   2.500   0.5553   0.00734   0.00285  -0.0657   0.7985   0.7847
   2.750   0.5825   0.00730   0.00278  -0.0655   0.7787   0.7899
   3.000   0.6085   0.00727   0.00275  -0.0650   0.7513   0.7947
   3.250   0.6326   0.00740   0.00271  -0.0640   0.6952   0.8007
   3.500   0.6453   0.00823   0.00290  -0.0609   0.5556   0.8067
   3.750   0.6586   0.00916   0.00331  -0.0583   0.4392   0.8131
   4.000   0.6769   0.00985   0.00364  -0.0567   0.3612   0.8200
   4.250   0.6970   0.01038   0.00393  -0.0555   0.3046   0.8269
   4.500   0.7190   0.01082   0.00420  -0.0546   0.2618   0.8349
   4.750   0.7416   0.01116   0.00446  -0.0538   0.2324   0.8433
   5.000   0.7647   0.01147   0.00471  -0.0531   0.2088   0.8523
   5.250   0.7877   0.01178   0.00498  -0.0524   0.1896   0.8628
   5.500   0.8103   0.01206   0.00525  -0.0515   0.1723   0.8744
   5.750   0.8324   0.01232   0.00552  -0.0505   0.1583   0.8885
