  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 66-17AII-182 AIRFOIL                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1946   0.01057   0.00417  -0.0821   0.5559   0.5902
  -1.750   0.2226   0.01067   0.00425  -0.0821   0.5539   0.5970
  -1.500   0.2510   0.01075   0.00428  -0.0822   0.5519   0.6018
  -1.250   0.2793   0.01086   0.00429  -0.0824   0.5500   0.6070
  -1.000   0.3077   0.01099   0.00441  -0.0825   0.5481   0.6126
  -0.750   0.3358   0.01111   0.00452  -0.0826   0.5462   0.6178
  -0.500   0.3636   0.01116   0.00454  -0.0827   0.5445   0.6216
  -0.250   0.3916   0.01117   0.00453  -0.0829   0.5426   0.6241
   0.000   0.4197   0.01119   0.00457  -0.0831   0.5407   0.6269
   0.250   0.4479   0.01124   0.00461  -0.0832   0.5388   0.6301
   0.500   0.4761   0.01131   0.00464  -0.0834   0.5370   0.6335
   0.750   0.5046   0.01138   0.00465  -0.0837   0.5352   0.6365
   1.000   0.5332   0.01148   0.00470  -0.0841   0.5333   0.6387
   1.250   0.5611   0.01154   0.00478  -0.0842   0.5316   0.6409
   1.500   0.5885   0.01156   0.00485  -0.0843   0.5299   0.6431
   1.750   0.6162   0.01161   0.00492  -0.0844   0.5280   0.6454
   2.000   0.6439   0.01166   0.00498  -0.0846   0.5261   0.6478
   2.250   0.6718   0.01172   0.00502  -0.0848   0.5241   0.6504
   2.500   0.6999   0.01178   0.00505  -0.0850   0.5222   0.6528
   2.750   0.7282   0.01182   0.00510  -0.0853   0.5205   0.6548
   3.000   0.7568   0.01195   0.00522  -0.0857   0.5186   0.6570
   3.250   0.7837   0.01203   0.00535  -0.0857   0.5168   0.6595
   3.500   0.8103   0.01208   0.00546  -0.0857   0.5147   0.6622
   3.750   0.8373   0.01215   0.00556  -0.0857   0.5127   0.6649
   4.250   0.8920   0.01226   0.00573  -0.0860   0.5087   0.6703
   4.500   0.9198   0.01234   0.00584  -0.0862   0.5070   0.6735
   4.750   0.9479   0.01246   0.00597  -0.0865   0.5054   0.6768
   5.000   0.9762   0.01267   0.00618  -0.0869   0.5035   0.6799
   5.250   1.0015   0.01274   0.00634  -0.0866   0.5017   0.6826
   5.500   1.0271   0.01280   0.00650  -0.0865   0.4996   0.6852
   5.750   1.0531   0.01285   0.00662  -0.0863   0.4971   0.6880
   6.000   1.0797   0.01287   0.00669  -0.0863   0.4944   0.6913
