  
       XFOIL         Version 6.99
  
 Calculated polar for: AUGUST 160                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1721   0.01330   0.00473  -0.0360   0.3759   0.0250
  -1.750   0.1976   0.01309   0.00451  -0.0353   0.3731   0.0259
  -1.500   0.2232   0.01291   0.00430  -0.0346   0.3704   0.0273
  -1.250   0.2486   0.01277   0.00413  -0.0339   0.3676   0.0288
  -1.000   0.2741   0.01270   0.00401  -0.0332   0.3647   0.0318
  -0.750   0.2993   0.01262   0.00394  -0.0325   0.3619   0.0416
  -0.500   0.3203   0.01198   0.00382  -0.0312   0.3600   0.1752
  -0.250   0.3395   0.01133   0.00379  -0.0297   0.3579   0.3597
   0.000   0.3497   0.01042   0.00376  -0.0263   0.3562   0.6235
   0.250   0.3702   0.00983   0.00406  -0.0239   0.3541   0.8969
   0.500   0.4050   0.01004   0.00423  -0.0248   0.3517   0.9325
   0.750   0.4416   0.01033   0.00443  -0.0261   0.3494   0.9549
   1.000   0.5311   0.01102   0.00493  -0.0381   0.3457   0.9712
   1.250   0.5727   0.01116   0.00503  -0.0408   0.3440   0.9764
   1.500   0.6168   0.01128   0.00510  -0.0441   0.3420   0.9802
   1.750   0.6623   0.01142   0.00517  -0.0476   0.3399   0.9846
   2.000   0.7105   0.01154   0.00523  -0.0518   0.3379   0.9893
   2.250   0.7527   0.01165   0.00527  -0.0548   0.3361   0.9930
   2.500   0.7951   0.01175   0.00530  -0.0580   0.3343   0.9967
   2.750   0.8335   0.01190   0.00537  -0.0603   0.3323   0.9994
   3.000   0.8602   0.01217   0.00559  -0.0603   0.3303   1.0000
   3.250   0.8829   0.01224   0.00567  -0.0593   0.3293   1.0000
   3.500   0.9055   0.01235   0.00578  -0.0584   0.3282   1.0000
   3.750   0.9281   0.01247   0.00592  -0.0575   0.3270   1.0000
   4.000   0.9507   0.01261   0.00606  -0.0566   0.3259   1.0000
   4.250   0.9731   0.01275   0.00620  -0.0557   0.3247   1.0000
   4.500   0.9953   0.01289   0.00634  -0.0547   0.3233   1.0000
   4.750   1.0174   0.01304   0.00649  -0.0537   0.3219   1.0000
   5.000   1.0394   0.01319   0.00663  -0.0527   0.3205   1.0000
   5.250   1.0613   0.01337   0.00680  -0.0517   0.3194   1.0000
   5.500   1.0830   0.01357   0.00698  -0.0507   0.3181   1.0000
   5.750   1.1048   0.01385   0.00724  -0.0497   0.3169   1.0000
   6.000   1.1266   0.01423   0.00760  -0.0488   0.3155   1.0000
