  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 289 (MVA 289) AIRFOIL                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3998   0.01074   0.00343  -0.1247   0.5848   0.1403
  -1.750   0.4239   0.01071   0.00337  -0.1239   0.5776   0.1508
  -1.500   0.4485   0.01068   0.00333  -0.1232   0.5705   0.1605
  -1.250   0.4724   0.01064   0.00328  -0.1224   0.5633   0.1728
  -1.000   0.4962   0.01059   0.00325  -0.1216   0.5569   0.1898
  -0.750   0.5197   0.01047   0.00323  -0.1208   0.5504   0.2200
  -0.500   0.5420   0.01037   0.00326  -0.1198   0.5443   0.2790
  -0.250   0.5657   0.01030   0.00334  -0.1189   0.5382   0.3352
   0.000   0.5893   0.01032   0.00339  -0.1181   0.5317   0.3655
   0.250   0.6129   0.01039   0.00344  -0.1172   0.5258   0.3886
   0.750   0.6595   0.01042   0.00352  -0.1154   0.5137   0.4285
   1.000   0.6824   0.01043   0.00357  -0.1144   0.5084   0.4517
   1.250   0.7046   0.01039   0.00363  -0.1133   0.5025   0.4820
   1.500   0.7248   0.01034   0.00371  -0.1118   0.4970   0.5384
   1.750   0.7413   0.01011   0.00384  -0.1095   0.4918   0.6637
   2.000   0.8631   0.00994   0.00428  -0.1299   0.4816   1.0000
   2.250   0.8836   0.01009   0.00436  -0.1284   0.4762   1.0000
   2.500   0.9045   0.01020   0.00444  -0.1270   0.4705   1.0000
   2.750   0.9242   0.01036   0.00453  -0.1254   0.4650   1.0000
   3.000   0.9445   0.01052   0.00464  -0.1240   0.4598   1.0000
   3.250   0.9648   0.01065   0.00474  -0.1225   0.4541   1.0000
   3.500   0.9830   0.01083   0.00486  -0.1206   0.4488   1.0000
   3.750   1.0012   0.01099   0.00498  -0.1187   0.4435   1.0000
   4.000   1.0190   0.01113   0.00510  -0.1168   0.4378   1.0000
   4.250   1.0359   0.01134   0.00524  -0.1147   0.4325   1.0000
   4.500   1.0548   0.01150   0.00540  -0.1130   0.4274   1.0000
   4.750   1.0734   0.01168   0.00556  -0.1113   0.4219   1.0000
   5.000   1.0911   0.01193   0.00574  -0.1095   0.4169   1.0000
   5.250   1.1108   0.01213   0.00594  -0.1080   0.4122   1.0000
   5.500   1.1303   0.01233   0.00614  -0.1066   0.4073   1.0000
   5.750   1.1488   0.01260   0.00636  -0.1050   0.4027   1.0000
   6.000   1.1677   0.01288   0.00661  -0.1036   0.3983   1.0000
