  
       XFOIL         Version 6.99
  
 Calculated polar for: REPUBLIC S-3 AIRFOIL                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0885   0.00705   0.00204  -0.0111   0.7317   0.5790
  -1.750  -0.0627   0.00691   0.00198  -0.0105   0.7195   0.6232
  -1.500  -0.0364   0.00682   0.00194  -0.0099   0.7082   0.6595
  -1.250  -0.0103   0.00674   0.00191  -0.0093   0.6964   0.6937
  -1.000   0.0159   0.00669   0.00190  -0.0087   0.6837   0.7266
  -0.750   0.0422   0.00665   0.00188  -0.0081   0.6705   0.7553
  -0.500   0.0684   0.00662   0.00188  -0.0074   0.6554   0.7808
  -0.250   0.0944   0.00660   0.00187  -0.0068   0.6371   0.8045
   0.000   0.1208   0.00661   0.00182  -0.0062   0.6137   0.8208
   0.250   0.1467   0.00665   0.00179  -0.0055   0.5817   0.8381
   0.500   0.1718   0.00675   0.00177  -0.0047   0.5412   0.8561
   0.750   0.1966   0.00692   0.00178  -0.0040   0.4942   0.8714
   1.000   0.2217   0.00711   0.00182  -0.0033   0.4535   0.8860
   1.250   0.2472   0.00729   0.00188  -0.0027   0.4266   0.9009
   1.500   0.2734   0.00744   0.00196  -0.0022   0.4064   0.9160
   1.750   0.3013   0.00758   0.00204  -0.0021   0.3881   0.9311
   2.000   0.3320   0.00772   0.00212  -0.0026   0.3685   0.9456
   2.500   0.4011   0.00807   0.00229  -0.0055   0.3243   0.9686
   2.750   0.4377   0.00829   0.00239  -0.0075   0.3038   0.9767
   3.000   0.4751   0.00851   0.00252  -0.0097   0.2860   0.9831
   3.250   0.5123   0.00875   0.00265  -0.0118   0.2689   0.9894
   3.500   0.5498   0.00898   0.00280  -0.0141   0.2535   0.9954
   3.750   0.5867   0.00918   0.00294  -0.0163   0.2405   1.0000
   4.000   0.6077   0.00937   0.00308  -0.0151   0.2314   1.0000
   4.250   0.6303   0.00954   0.00321  -0.0142   0.2229   1.0000
   4.500   0.6536   0.00973   0.00338  -0.0134   0.2163   1.0000
   4.750   0.6775   0.00992   0.00354  -0.0127   0.2102   1.0000
   5.000   0.7014   0.01014   0.00374  -0.0120   0.2044   1.0000
   5.250   0.7260   0.01031   0.00393  -0.0115   0.1997   1.0000
   5.500   0.7503   0.01055   0.00413  -0.0109   0.1951   1.0000
   5.750   0.7751   0.01076   0.00435  -0.0104   0.1902   1.0000
   6.000   0.8000   0.01096   0.00453  -0.0099   0.1822   1.0000
