  
       XFOIL         Version 6.99
  
 Calculated polar for: MILEY M06-13-128                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1112   0.02283   0.01650  -0.0393   0.5499   0.0281
  -1.750   0.1376   0.02193   0.01552  -0.0391   0.5491   0.0308
  -1.000   0.2228   0.01780   0.01062  -0.0359   0.5471   0.0130
  -0.750   0.2469   0.01678   0.00956  -0.0350   0.5464   0.0144
  -0.500   0.2729   0.01668   0.00942  -0.0346   0.5455   0.0178
  -0.250   0.2991   0.01645   0.00923  -0.0344   0.5442   0.0258
   0.000   0.3256   0.01632   0.00914  -0.0343   0.5425   0.0338
   0.250   0.3523   0.01625   0.00913  -0.0342   0.5408   0.0552
   0.500   0.3617   0.01435   0.00921  -0.0314   0.5394   0.6830
   0.750   0.4733   0.01375   0.00923  -0.0489   0.5379   1.0000
   1.000   0.4990   0.01386   0.00925  -0.0485   0.5368   1.0000
   1.250   0.5249   0.01393   0.00923  -0.0481   0.5358   1.0000
   1.500   0.5510   0.01397   0.00919  -0.0478   0.5349   1.0000
   1.750   0.5772   0.01403   0.00917  -0.0474   0.5340   1.0000
   2.000   0.6032   0.01417   0.00923  -0.0470   0.5331   1.0000
   2.250   0.6286   0.01447   0.00952  -0.0468   0.5313   1.0000
   2.500   0.6542   0.01469   0.00980  -0.0468   0.5278   1.0000
   2.750   0.6806   0.01470   0.00979  -0.0466   0.5256   1.0000
   3.000   0.7076   0.01455   0.00958  -0.0462   0.5239   1.0000
   3.250   0.7352   0.01429   0.00925  -0.0459   0.5225   1.0000
   3.500   0.7627   0.01404   0.00892  -0.0456   0.5211   1.0000
   3.750   0.7899   0.01397   0.00878  -0.0454   0.5200   1.0000
   4.000   0.8157   0.01417   0.00904  -0.0453   0.5176   1.0000
   4.250   0.8415   0.01436   0.00931  -0.0453   0.5148   1.0000
   4.500   0.8683   0.01438   0.00933  -0.0452   0.5129   1.0000
   4.750   0.8957   0.01427   0.00921  -0.0450   0.5113   1.0000
   5.000   0.9233   0.01413   0.00906  -0.0449   0.5100   1.0000
   5.250   0.9509   0.01401   0.00894  -0.0449   0.5089   1.0000
   5.500   0.9787   0.01390   0.00880  -0.0448   0.5078   1.0000
   5.750   1.0063   0.01383   0.00871  -0.0447   0.5066   1.0000
   6.000   1.0315   0.01398   0.00904  -0.0447   0.5023   1.0000
