  
       XFOIL         Version 6.99
  
 Calculated polar for: RG 14 9.5% AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0174   0.00613   0.00200  -0.0445   0.9228   0.6370
  -1.750   0.0077   0.00577   0.00201  -0.0435   0.9116   0.7455
  -1.500   0.0352   0.00569   0.00199  -0.0429   0.8997   0.7952
  -1.250   0.0620   0.00566   0.00197  -0.0422   0.8868   0.8260
  -1.000   0.0882   0.00566   0.00196  -0.0414   0.8730   0.8503
  -0.750   0.1137   0.00567   0.00195  -0.0405   0.8582   0.8682
  -0.500   0.1391   0.00570   0.00194  -0.0395   0.8425   0.8831
  -0.250   0.1642   0.00574   0.00192  -0.0384   0.8256   0.8961
   0.000   0.1884   0.00579   0.00191  -0.0372   0.8057   0.9086
   0.250   0.2123   0.00586   0.00191  -0.0359   0.7850   0.9209
   0.500   0.2363   0.00593   0.00191  -0.0347   0.7664   0.9323
   0.750   0.2621   0.00600   0.00192  -0.0339   0.7475   0.9413
   1.000   0.2886   0.00610   0.00193  -0.0333   0.7270   0.9503
   1.250   0.3158   0.00621   0.00196  -0.0328   0.7036   0.9601
   1.500   0.3495   0.00633   0.00200  -0.0339   0.6811   0.9661
   1.750   0.3805   0.00647   0.00204  -0.0344   0.6581   0.9729
   2.000   0.4194   0.00663   0.00210  -0.0367   0.6320   0.9764
   2.250   0.4570   0.00679   0.00216  -0.0388   0.6047   0.9808
   2.500   0.4922   0.00697   0.00222  -0.0404   0.5758   0.9854
   2.750   0.5294   0.00715   0.00228  -0.0425   0.5404   0.9887
   3.000   0.5642   0.00735   0.00236  -0.0441   0.5078   0.9927
   3.250   0.5990   0.00754   0.00243  -0.0458   0.4751   0.9961
   3.500   0.6342   0.00777   0.00252  -0.0476   0.4402   0.9995
   3.750   0.6555   0.00797   0.00263  -0.0465   0.4111   1.0000
   4.000   0.6733   0.00818   0.00274  -0.0447   0.3832   1.0000
   4.250   0.6906   0.00842   0.00288  -0.0427   0.3528   1.0000
   4.500   0.7076   0.00871   0.00304  -0.0407   0.3192   1.0000
   4.750   0.7253   0.00905   0.00323  -0.0389   0.2838   1.0000
   5.000   0.7437   0.00945   0.00347  -0.0372   0.2444   1.0000
   5.250   0.7630   0.00991   0.00374  -0.0357   0.2051   1.0000
   5.500   0.7836   0.01036   0.00403  -0.0345   0.1734   1.0000
   5.750   0.8053   0.01078   0.00435  -0.0334   0.1534   1.0000
   6.000   0.8281   0.01115   0.00468  -0.0326   0.1372   1.0000
