  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 16-015                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500  -0.2474   0.01288   0.00886   0.0190   0.9019   0.8883
  -1.250  -0.1926   0.01354   0.00951   0.0131   0.9024   0.8901
  -1.000  -0.1492   0.01372   0.00966   0.0095   0.9021   0.8913
  -0.750  -0.1079   0.01380   0.00972   0.0063   0.9017   0.8928
  -0.500  -0.0868   0.01346   0.00935   0.0075   0.9002   0.8991
  -0.250  -0.0431   0.01349   0.00937   0.0037   0.9000   0.8994
   0.000  -0.0000   0.01350   0.00938   0.0000   0.8997   0.8997
   0.250   0.0431   0.01349   0.00937  -0.0037   0.8994   0.9000
   0.500   0.0868   0.01346   0.00935  -0.0075   0.8991   0.9002
   0.750   0.1306   0.01339   0.00930  -0.0114   0.8987   0.9004
   1.500   0.2472   0.01288   0.00886  -0.0189   0.8883   0.9019
   1.750   0.2995   0.01184   0.00780  -0.0236   0.8768   0.9015
   2.500   0.3701   0.01098   0.00694  -0.0204   0.8453   0.9120
   2.750   0.4156   0.01101   0.00698  -0.0243   0.8289   0.9103
   3.000   0.4347   0.01090   0.00688  -0.0224   0.8128   0.9135
   3.250   0.4671   0.01090   0.00685  -0.0234   0.7894   0.9142
   3.500   0.4964   0.01100   0.00684  -0.0236   0.7459   0.9152
   3.750   0.5112   0.01151   0.00694  -0.0206   0.6487   0.9173
   4.250   0.4889   0.01300   0.00748  -0.0038   0.4408   0.9291
   4.500   0.4917   0.01397   0.00792   0.0011   0.3228   0.9322
   5.000   0.4949   0.01506   0.00839   0.0114   0.1829   0.9421
   5.250   0.5162   0.01573   0.00877   0.0121   0.1207   0.9436
   5.500   0.5369   0.01634   0.00916   0.0130   0.0799   0.9456
   5.750   0.5508   0.01671   0.00947   0.0156   0.0668   0.9496
   6.000   0.5582   0.01697   0.00972   0.0196   0.0608   0.9542
