  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 23  8%                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0866   0.00927   0.00349  -0.0282   0.9513   0.2456
  -1.750  -0.0700   0.00753   0.00333  -0.0265   0.9476   0.6569
  -1.500  -0.0174   0.00716   0.00385  -0.0304   0.9492   0.9358
  -1.250   0.0260   0.00724   0.00386  -0.0333   0.9478   0.9481
  -1.000   0.0708   0.00731   0.00385  -0.0366   0.9464   0.9567
  -0.750   0.1171   0.00737   0.00384  -0.0403   0.9438   0.9623
  -0.500   0.1578   0.00743   0.00386  -0.0427   0.9398   0.9712
  -0.250   0.2087   0.00735   0.00375  -0.0474   0.9373   0.9756
   0.000   0.2465   0.00727   0.00364  -0.0493   0.9331   0.9808
   0.250   0.2823   0.00713   0.00349  -0.0510   0.9260   0.9849
   0.500   0.3204   0.00693   0.00328  -0.0530   0.9200   0.9885
   0.750   0.3550   0.00678   0.00313  -0.0544   0.9114   0.9932
   1.000   0.3921   0.00654   0.00290  -0.0563   0.9015   0.9971
   1.250   0.4252   0.00634   0.00270  -0.0574   0.8893   1.0000
   1.500   0.4456   0.00621   0.00257  -0.0557   0.8732   1.0000
   1.750   0.4664   0.00611   0.00246  -0.0542   0.8508   1.0000
   2.000   0.4873   0.00602   0.00230  -0.0525   0.8169   1.0000
   2.250   0.5076   0.00606   0.00214  -0.0506   0.7645   1.0000
   2.500   0.5274   0.00631   0.00214  -0.0488   0.7007   1.0000
   2.750   0.5470   0.00663   0.00220  -0.0471   0.6363   1.0000
   3.000   0.5667   0.00701   0.00231  -0.0455   0.5690   1.0000
   3.250   0.5866   0.00740   0.00245  -0.0441   0.5030   1.0000
   3.500   0.6067   0.00782   0.00261  -0.0428   0.4381   1.0000
   3.750   0.6270   0.00824   0.00281  -0.0415   0.3752   1.0000
   4.000   0.6476   0.00865   0.00301  -0.0403   0.3202   1.0000
   4.250   0.6679   0.00911   0.00324  -0.0391   0.2629   1.0000
   4.500   0.6873   0.00967   0.00350  -0.0378   0.1970   1.0000
   4.750   0.7077   0.01012   0.00378  -0.0366   0.1551   1.0000
   5.000   0.7281   0.01057   0.00409  -0.0354   0.1191   1.0000
   5.250   0.7481   0.01105   0.00445  -0.0341   0.0864   1.0000
   5.500   0.7673   0.01162   0.00491  -0.0326   0.0554   1.0000
   5.750   0.7861   0.01225   0.00543  -0.0310   0.0331   1.0000
   6.000   0.8053   0.01282   0.00598  -0.0295   0.0230   1.0000
