  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 69-PR-281                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3853   0.01407   0.00676  -0.1313   0.4606   0.2282
  -1.750   0.4091   0.01409   0.00677  -0.1303   0.4534   0.2308
  -1.500   0.4323   0.01413   0.00677  -0.1292   0.4454   0.2330
  -1.250   0.4529   0.01425   0.00678  -0.1277   0.4369   0.2348
  -1.000   0.4775   0.01415   0.00673  -0.1269   0.4293   0.2381
  -0.750   0.4993   0.01424   0.00680  -0.1257   0.4209   0.2407
  -0.500   0.5217   0.01437   0.00689  -0.1245   0.4132   0.2433
  -0.250   0.5446   0.01449   0.00698  -0.1234   0.4056   0.2459
   0.000   0.5646   0.01470   0.00711  -0.1219   0.3978   0.2482
   0.250   0.5887   0.01483   0.00721  -0.1210   0.3912   0.2502
   0.500   0.6109   0.01490   0.00727  -0.1199   0.3843   0.2534
   0.750   0.6308   0.01508   0.00742  -0.1185   0.3776   0.2566
   1.000   0.6545   0.01520   0.00756  -0.1177   0.3719   0.2594
   1.250   0.6756   0.01541   0.00773  -0.1165   0.3659   0.2623
   1.500   0.6944   0.01571   0.00796  -0.1149   0.3602   0.2650
   1.750   0.7178   0.01588   0.00812  -0.1140   0.3559   0.2677
   2.000   0.7398   0.01605   0.00829  -0.1130   0.3513   0.2709
   2.250   0.7599   0.01627   0.00851  -0.1118   0.3466   0.2749
   2.500   0.7786   0.01661   0.00882  -0.1104   0.3418   0.2785
   2.750   0.8017   0.01679   0.00904  -0.1095   0.3385   0.2822
   3.000   0.8234   0.01704   0.00928  -0.1085   0.3347   0.2859
   3.250   0.8434   0.01734   0.00955  -0.1073   0.3310   0.2892
   3.500   0.8626   0.01765   0.00987  -0.1061   0.3274   0.2949
   3.750   0.8823   0.01801   0.01024  -0.1050   0.3240   0.2998
   4.000   0.9038   0.01827   0.01054  -0.1041   0.3212   0.3051
   4.250   0.9246   0.01858   0.01085  -0.1031   0.3182   0.3093
   4.500   0.9443   0.01890   0.01121  -0.1020   0.3149   0.3168
   4.750   0.9625   0.01931   0.01163  -0.1008   0.3119   0.3234
   5.000   0.9804   0.01982   0.01210  -0.0996   0.3087   0.3298
   5.250   1.0007   0.02017   0.01250  -0.0987   0.3064   0.3374
   5.500   1.0204   0.02054   0.01296  -0.0978   0.3040   0.3460
   5.750   1.0394   0.02098   0.01341  -0.0967   0.3013   0.3542
   6.000   1.0575   0.02146   0.01391  -0.0957   0.2987   0.3633
