  
       XFOIL         Version 6.99
  
 Calculated polar for: RAF-48 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0511   0.00876   0.00264  -0.0462   0.6754   0.4236
  -1.750   0.0733   0.00849   0.00259  -0.0450   0.6696   0.4852
  -1.500   0.0953   0.00824   0.00253  -0.0436   0.6634   0.5429
  -1.250   0.1161   0.00800   0.00249  -0.0420   0.6578   0.6108
  -1.000   0.1374   0.00779   0.00251  -0.0404   0.6515   0.6731
  -0.750   0.1602   0.00766   0.00251  -0.0391   0.6452   0.7196
  -0.500   0.1842   0.00760   0.00252  -0.0380   0.6390   0.7582
  -0.250   0.2085   0.00752   0.00254  -0.0370   0.6316   0.7918
   0.000   0.2337   0.00751   0.00254  -0.0361   0.6247   0.8209
   0.250   0.2595   0.00747   0.00256  -0.0355   0.6164   0.8440
   0.500   0.2871   0.00747   0.00255  -0.0352   0.6090   0.8658
   0.750   0.3170   0.00745   0.00257  -0.0354   0.5996   0.8865
   1.000   0.3527   0.00747   0.00260  -0.0369   0.5903   0.9056
   1.250   0.3977   0.00756   0.00267  -0.0404   0.5796   0.9207
   1.500   0.4471   0.00770   0.00278  -0.0449   0.5677   0.9324
   1.750   0.4902   0.00785   0.00288  -0.0480   0.5561   0.9400
   2.000   0.5239   0.00802   0.00298  -0.0491   0.5449   0.9492
   2.250   0.5616   0.00823   0.00313  -0.0511   0.5327   0.9556
   2.500   0.5962   0.00843   0.00327  -0.0524   0.5200   0.9637
   2.750   0.6332   0.00864   0.00342  -0.0543   0.5076   0.9707
   3.000   0.6709   0.00884   0.00355  -0.0564   0.4962   0.9761
   3.250   0.7081   0.00905   0.00369  -0.0585   0.4859   0.9815
   3.500   0.7444   0.00919   0.00380  -0.0604   0.4759   0.9856
   3.750   0.7820   0.00935   0.00391  -0.0626   0.4673   0.9891
   4.000   0.8193   0.00951   0.00403  -0.0647   0.4582   0.9933
   4.250   0.8601   0.00962   0.00412  -0.0677   0.4496   0.9968
   4.500   0.8998   0.00974   0.00420  -0.0704   0.4410   1.0000
   4.750   0.9177   0.00984   0.00429  -0.0686   0.4353   1.0000
   5.000   0.9361   0.00992   0.00439  -0.0669   0.4292   1.0000
   5.250   0.9539   0.01008   0.00450  -0.0651   0.4231   1.0000
   5.500   0.9736   0.01018   0.00463  -0.0636   0.4167   1.0000
   5.750   0.9932   0.01033   0.00477  -0.0621   0.4102   1.0000
   6.000   1.0129   0.01051   0.00493  -0.0606   0.4043   1.0000
