  
       XFOIL         Version 6.99
  
 Calculated polar for: GIII BL75 AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1912   0.00624   0.00217   0.0021   0.8449   0.7774
  -1.750  -0.1660   0.00620   0.00219   0.0030   0.8377   0.8117
  -1.500  -0.1403   0.00620   0.00218   0.0038   0.8314   0.8356
  -1.250  -0.1140   0.00620   0.00219   0.0044   0.8242   0.8534
  -1.000  -0.0876   0.00623   0.00219   0.0049   0.8177   0.8682
  -0.750  -0.0610   0.00624   0.00218   0.0054   0.8100   0.8808
  -0.500  -0.0345   0.00626   0.00217   0.0060   0.8013   0.8923
  -0.250  -0.0085   0.00627   0.00215   0.0067   0.7908   0.9038
   0.000   0.0171   0.00632   0.00215   0.0076   0.7799   0.9162
   0.250   0.0429   0.00639   0.00223   0.0085   0.7689   0.9299
   0.500   0.0698   0.00652   0.00234   0.0093   0.7581   0.9427
   0.750   0.0999   0.00659   0.00238   0.0091   0.7468   0.9496
   1.000   0.1288   0.00661   0.00236   0.0090   0.7348   0.9549
   1.250   0.1619   0.00666   0.00236   0.0079   0.7221   0.9579
   1.500   0.1936   0.00670   0.00237   0.0071   0.7091   0.9621
   1.750   0.2241   0.00674   0.00237   0.0065   0.6955   0.9667
   2.000   0.2600   0.00680   0.00239   0.0048   0.6800   0.9687
   2.250   0.2954   0.00687   0.00242   0.0031   0.6640   0.9712
   2.500   0.3276   0.00695   0.00245   0.0021   0.6464   0.9752
   2.750   0.3619   0.00702   0.00249   0.0006   0.6271   0.9779
   3.000   0.3975   0.00713   0.00254  -0.0012   0.6054   0.9801
   3.250   0.4316   0.00724   0.00261  -0.0027   0.5809   0.9831
   3.500   0.4639   0.00738   0.00268  -0.0038   0.5543   0.9867
   3.750   0.4994   0.00755   0.00278  -0.0057   0.5201   0.9887
   4.000   0.5336   0.00779   0.00288  -0.0074   0.4723   0.9912
   4.250   0.5643   0.00848   0.00307  -0.0087   0.3567   0.9941
   4.500   0.5970   0.00907   0.00336  -0.0104   0.2884   0.9962
   4.750   0.6310   0.00947   0.00359  -0.0122   0.2476   0.9983
   5.000   0.6632   0.00981   0.00382  -0.0136   0.2169   1.0000
   5.250   0.6858   0.01008   0.00402  -0.0129   0.1936   1.0000
   5.500   0.7080   0.01036   0.00425  -0.0122   0.1716   1.0000
   5.750   0.7293   0.01071   0.00450  -0.0112   0.1429   1.0000
   6.000   0.7478   0.01139   0.00489  -0.0100   0.0862   1.0000
