  
       XFOIL         Version 6.99
  
 Calculated polar for: BOEING BACXXX AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0187   0.00796   0.00333  -0.0429   0.9356   0.5740
  -1.750   0.0122   0.00772   0.00319  -0.0434   0.9323   0.6155
  -1.500   0.0442   0.00751   0.00304  -0.0441   0.9296   0.6481
  -1.250   0.0679   0.00740   0.00300  -0.0430   0.9231   0.6740
  -1.000   0.0969   0.00721   0.00287  -0.0429   0.9185   0.6983
  -0.750   0.1263   0.00704   0.00271  -0.0431   0.9133   0.7121
  -0.500   0.1534   0.00687   0.00256  -0.0427   0.9053   0.7233
  -0.250   0.1809   0.00670   0.00241  -0.0423   0.8966   0.7355
   0.000   0.2096   0.00653   0.00225  -0.0422   0.8875   0.7487
   0.250   0.2369   0.00639   0.00212  -0.0418   0.8755   0.7632
   0.500   0.2635   0.00627   0.00204  -0.0413   0.8618   0.7790
   0.750   0.2897   0.00619   0.00198  -0.0408   0.8463   0.7962
   1.000   0.3159   0.00611   0.00193  -0.0402   0.8276   0.8151
   1.250   0.3418   0.00606   0.00189  -0.0395   0.8025   0.8347
   1.500   0.3663   0.00608   0.00185  -0.0384   0.7617   0.8568
   1.750   0.3874   0.00629   0.00184  -0.0366   0.6976   0.8802
   2.000   0.4055   0.00671   0.00195  -0.0343   0.6134   0.9052
   2.250   0.4251   0.00720   0.00213  -0.0325   0.5375   0.9294
   2.500   0.4514   0.00760   0.00231  -0.0322   0.4842   0.9486
   2.750   0.4813   0.00797   0.00248  -0.0328   0.4399   0.9638
   3.000   0.5146   0.00830   0.00266  -0.0342   0.4035   0.9751
   3.250   0.5508   0.00861   0.00283  -0.0363   0.3744   0.9827
   3.500   0.5881   0.00891   0.00301  -0.0387   0.3488   0.9888
   3.750   0.6259   0.00920   0.00318  -0.0412   0.3222   0.9942
   4.000   0.6647   0.00947   0.00334  -0.0439   0.2985   0.9985
   4.250   0.6920   0.00966   0.00348  -0.0442   0.2824   1.0000
   4.500   0.7120   0.00985   0.00363  -0.0428   0.2690   1.0000
   4.750   0.7324   0.01005   0.00378  -0.0414   0.2553   1.0000
   5.000   0.7531   0.01026   0.00394  -0.0402   0.2409   1.0000
   5.250   0.7742   0.01048   0.00412  -0.0390   0.2277   1.0000
   5.500   0.7955   0.01071   0.00431  -0.0378   0.2146   1.0000
   5.750   0.8169   0.01095   0.00452  -0.0366   0.2023   1.0000
   6.000   0.8384   0.01121   0.00474  -0.0355   0.1902   1.0000
