  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 71-L-150/30 AIRFOIL                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2301   0.00867   0.00308   0.0001   0.6791   0.5969
  -1.750  -0.2017   0.00869   0.00310   0.0002   0.6754   0.6075
  -1.500  -0.1731   0.00871   0.00310   0.0002   0.6723   0.6152
  -1.250  -0.1443   0.00876   0.00316   0.0002   0.6686   0.6221
  -1.000  -0.1155   0.00879   0.00317   0.0002   0.6643   0.6285
  -0.750  -0.0867   0.00880   0.00318   0.0002   0.6602   0.6333
  -0.500  -0.0578   0.00885   0.00319   0.0001   0.6564   0.6386
  -0.250  -0.0289   0.00885   0.00319   0.0000   0.6515   0.6434
   0.000  -0.0000   0.00884   0.00320   0.0000   0.6472   0.6473
   0.250   0.0289   0.00885   0.00319  -0.0000   0.6433   0.6515
   0.500   0.0578   0.00885   0.00319  -0.0001   0.6385   0.6564
   0.750   0.0867   0.00880   0.00318  -0.0002   0.6333   0.6603
   1.000   0.1155   0.00879   0.00317  -0.0002   0.6286   0.6643
   1.250   0.1443   0.00877   0.00316  -0.0002   0.6222   0.6686
   1.500   0.1731   0.00872   0.00311  -0.0002   0.6154   0.6723
   1.750   0.2017   0.00870   0.00310  -0.0002   0.6077   0.6754
   2.000   0.2301   0.00867   0.00309  -0.0001   0.5971   0.6791
   2.250   0.2585   0.00869   0.00309   0.0000   0.5854   0.6836
   2.500   0.2866   0.00872   0.00309   0.0001   0.5745   0.6872
   2.750   0.3152   0.00873   0.00316   0.0002   0.5630   0.6906
   3.000   0.3434   0.00879   0.00319   0.0002   0.5510   0.6946
   3.250   0.3713   0.00886   0.00321   0.0004   0.5374   0.6985
   3.500   0.3992   0.00890   0.00327   0.0005   0.5189   0.7016
   3.750   0.4269   0.00897   0.00331   0.0006   0.4921   0.7053
   4.000   0.4535   0.00917   0.00336   0.0009   0.4618   0.7093
   4.250   0.4797   0.00936   0.00346   0.0012   0.4239   0.7123
   4.500   0.5046   0.00969   0.00364   0.0016   0.3764   0.7158
   4.750   0.5276   0.01026   0.00391   0.0022   0.3123   0.7200
   5.000   0.5504   0.01082   0.00422   0.0028   0.2541   0.7237
   5.250   0.5732   0.01134   0.00455   0.0034   0.2054   0.7273
   5.500   0.5959   0.01189   0.00489   0.0040   0.1624   0.7311
   5.750   0.6185   0.01243   0.00524   0.0046   0.1237   0.7348
   6.000   0.6411   0.01290   0.00559   0.0053   0.0932   0.7380
