  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 63-137 13.7% smoothed                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.6957   0.00855   0.00305  -0.2096   0.7253   0.4534
  -1.750   0.7245   0.00860   0.00309  -0.2096   0.7189   0.4709
  -1.500   0.7530   0.00864   0.00310  -0.2097   0.7122   0.4829
  -1.250   0.7819   0.00872   0.00311  -0.2098   0.7060   0.4946
  -1.000   0.8101   0.00877   0.00316  -0.2097   0.6989   0.5084
  -0.750   0.8385   0.00885   0.00321  -0.2097   0.6924   0.5227
  -0.500   0.8667   0.00889   0.00326  -0.2096   0.6854   0.5319
  -0.250   0.8949   0.00896   0.00328  -0.2096   0.6784   0.5408
   0.000   0.9231   0.00902   0.00333  -0.2096   0.6716   0.5488
   0.250   0.9511   0.00908   0.00337  -0.2095   0.6641   0.5576
   0.500   0.9791   0.00916   0.00343  -0.2095   0.6572   0.5656
   0.750   1.0069   0.00922   0.00349  -0.2094   0.6494   0.5743
   1.000   1.0347   0.00932   0.00355  -0.2093   0.6422   0.5824
   1.250   1.0622   0.00938   0.00363  -0.2092   0.6341   0.5915
   1.500   1.0897   0.00949   0.00372  -0.2090   0.6266   0.5996
   1.750   1.1171   0.00957   0.00380  -0.2089   0.6181   0.6092
   2.000   1.1442   0.00969   0.00391  -0.2087   0.6104   0.6176
   2.250   1.1713   0.00978   0.00401  -0.2085   0.6016   0.6272
   2.500   1.1981   0.00990   0.00414  -0.2082   0.5936   0.6363
   2.750   1.2249   0.01002   0.00426  -0.2080   0.5846   0.6459
   3.000   1.2516   0.01015   0.00440  -0.2077   0.5760   0.6557
   3.250   1.2777   0.01029   0.00455  -0.2074   0.5669   0.6654
   3.500   1.3042   0.01043   0.00470  -0.2071   0.5576   0.6763
   3.750   1.3295   0.01060   0.00487  -0.2066   0.5468   0.6864
   4.250   1.3788   0.01099   0.00522  -0.2053   0.5198   0.7087
   4.500   1.4031   0.01119   0.00543  -0.2046   0.5057   0.7199
   4.750   1.4269   0.01142   0.00565  -0.2038   0.4909   0.7313
   5.000   1.4507   0.01167   0.00588  -0.2031   0.4770   0.7437
   5.250   1.4743   0.01192   0.00614  -0.2023   0.4639   0.7568
   5.500   1.4974   0.01220   0.00641  -0.2014   0.4508   0.7702
   5.750   1.5198   0.01249   0.00670  -0.2004   0.4379   0.7841
   6.000   1.5416   0.01281   0.00702  -0.1993   0.4241   0.7990
